Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
130,,IND MANAGE DATA SYST,2,0,0,0,0,2,0,0,0,0,0,0
131,2.682,INFORM SYST RES,2,0,0,0,0,1,0,1,0,0,0,0
132,0.180,INNOV EDUC TEACH INT,2,0,0,0,0,0,0,1,0,0,0,1
133,,INT J COMPUT INTEG M,2,0,0,0,0,1,0,0,0,0,0,1
134,,INT J PATTERN RECOGN,2,0,0,0,0,0,0,0,0,1,0,1
135,0.272,INT J PSYCHOL,2,0,0,0,1,1,0,0,0,0,0,0
136,,INT J TECHNOL DES ED,2,0,0,0,0,0,0,1,0,0,0,1
137,,INT J UNCERTAIN FUZZ,2,0,0,0,0,0,0,0,1,1,0,0
138,,INT J VEHICLE DES,2,0,0,0,1,1,0,0,0,0,0,0
139,,ITI,2,0,0,0,2,0,0,0,0,0,0,0
140,1.156,J COMMUN,2,0,0,1,0,0,0,0,0,0,0,1
141,,J CONSTR ENG M ASCE,2,0,1,0,0,0,0,0,1,0,0,0
142,,J DIGIT IMAGING,2,0,0,0,0,2,0,0,0,0,0,0
143,2.580,J EXP PSYCHOL HUMAN,2,0,0,0,0,0,1,1,0,0,0,0
144,1.080,J INF SCI,2,0,0,0,0,1,0,0,0,0,0,1
145,1.605,J INF TECHNOL,2,0,0,0,0,2,0,0,0,0,0,0
146,1.027,J INTERACT MARK,2,0,0,0,0,0,0,0,1,0,0,1
147,1.571,J LEARN SCI,2,0,0,0,0,0,0,0,0,0,1,1
148,0.345,J LIT RES,2,0,0,0,0,1,1,0,0,0,0,0
149,,J NETW COMPUT APPL,2,0,0,0,1,1,0,0,0,0,0,0
150,,J RES PRACT INF TECH,2,0,0,0,0,2,0,0,0,0,0,0
151,,J UNIVERS COMPUT SCI,2,0,0,0,0,0,0,0,0,0,0,2
152,0.151,JAVNOST-PUBLIC,2,2,0,0,0,0,0,0,0,0,0,0
153,0.280,KNOWL ORGAN,2,0,0,0,0,0,0,0,1,1,0,0
154,1.604,MEM COGNITION,2,0,0,0,0,0,1,0,1,0,0,0
155,,MIND MACH,2,0,0,0,0,0,0,0,0,1,0,1
156,5.826,MIS QUART,2,0,0,0,0,0,0,0,0,1,0,1
157,,NEUROCOMPUTING,2,0,0,0,0,2,0,0,0,0,0,0
158,,P INT COMP SOFTW APP,2,0,0,0,0,0,0,0,1,0,0,1
159,0.387,PERCEPT MOTOR SKILL,2,0,0,0,0,1,0,0,0,1,0,0
160,,PROC INT CONF SOFTW,2,0,0,0,1,0,0,1,0,0,0,0
161,10.905,PSYCHOL BULL,2,0,0,0,0,0,0,0,0,0,0,2
162,0.353,PSYCHOL REP,2,0,0,0,0,1,0,0,0,0,0,1
163,1.935,PSYCHON B REV,2,0,1,0,0,1,0,0,0,0,0,0
164,,REQUIR ENG,2,0,0,0,1,0,0,0,1,0,0,0
165,,ROBOTICA,2,0,0,0,0,1,0,0,0,0,0,1
166,,SIMUL-T SOC MOD SIM,2,0,0,0,1,1,0,0,0,0,0,0
167,,ST HEAL T,2,0,0,0,1,0,0,0,0,0,0,1
168,,WATER RESOUR MANAG,2,0,0,0,0,0,0,0,0,0,1,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
