Cited Journal Data: JOURNAL OF CHILD LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
145,,ENDOCRINOLOGY,2,0,0,0,0,0,0,1,0,0,0,1
146,1.721,EUR J DEV PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
147,1.265,FOCUS AUTISM DEV DIS,2,0,0,0,0,0,0,0,0,0,0,2
148,0.592,FOLIA PHONIATR LOGO,2,0,0,0,0,0,0,0,0,0,0,2
149,,FRONT NEUROSCI-SWITZ,2,0,0,0,0,0,0,0,0,0,0,2
150,,IEEE T AUTON MENT DE,2,0,0,0,0,0,0,0,0,0,0,2
151,0.317,INFANC APRENDIZ,2,0,0,0,0,0,0,0,0,0,0,2
152,,INT J AUDIOL,2,0,0,0,0,0,0,0,0,0,0,2
153,0.650,INT J CORPUS LINGUIS,2,0,0,0,0,0,0,1,0,0,0,1
154,1.185,J APPL DEV PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
155,4.085,J COGNITIVE NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
156,1.360,J COMPUT ASSIST LEAR,2,0,0,0,0,0,0,1,0,0,0,1
157,1.891,J FLUENCY DISORD,2,0,0,0,0,0,0,0,0,0,0,2
158,,J GEN PHILOS SCI,2,0,0,0,0,0,0,0,0,0,0,2
159,0.694,J GENET PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
160,1.901,J LEARN DISABIL-US,2,0,0,0,0,0,0,0,0,1,1,0
161,0.594,J MANAGE ORGAN,2,0,0,0,0,0,0,0,0,0,0,2
162,1.418,J MOTOR BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
163,0.622,J QUANT LINGUIST,2,0,0,0,0,0,0,0,0,0,0,2
164,1.040,LANG SPEECH,2,0,0,0,0,0,1,0,0,0,0,1
165,1.356,LATERALITY,2,0,0,1,0,0,0,0,0,0,0,1
166,,LECT NOTES COMPUT SC,2,0,0,0,0,0,0,0,0,0,0,2
167,,LOGOP PHONIATR VOCO,2,0,0,0,0,0,0,0,0,0,0,2
168,1.089,MIND LANG,2,0,0,0,0,0,0,0,1,0,0,1
169,0.942,MOD LANG J,2,0,0,0,0,0,0,0,0,0,0,2
170,1.444,NEW IDEAS PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
171,0.123,ONOMAZEIN,2,0,0,0,0,0,0,0,0,0,0,2
172,,PEERJ,2,0,0,0,0,0,0,0,0,0,0,2
173,9.546,PERSPECT PSYCHOL SCI,2,0,0,0,0,0,0,0,0,0,0,2
174,,PROCD SOC BEHV,2,0,0,0,0,0,0,0,0,0,0,2
175,14.756,PSYCHOL BULL,2,0,0,0,0,0,0,0,0,0,0,2
176,0.387,REV COGN LINGUIST,2,0,0,0,1,0,0,0,0,0,1,0
177,0.321,RLA-REV LINGUIST TEO,2,0,0,0,0,0,0,0,1,0,0,1
178,1.057,SCAND J PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
179,7.372,SOC COGN AFFECT NEUR,2,0,0,0,0,0,0,1,0,0,0,1
180,0.721,SYSTEM,2,0,0,0,0,0,0,0,0,0,0,2
181,,TOPOI-INT REV PHILOS,2,0,0,0,1,0,0,0,0,0,0,1
182,,TWIN RES HUM GENET,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
