Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,Rest
333,,NEURON,3,0,0,2,0,0,0,0,0,0,0,1
334,,NEUROREPORT,3,0,0,0,0,0,0,0,0,0,1,2
335,1.289,NONLIN DYNAM PSYCHOL,3,0,0,0,1,0,0,0,1,0,0,1
336,,OPEN THEOL,3,0,0,0,0,0,1,0,0,0,0,2
337,2.454,ORGAN BEHAV HUM DEC,3,0,0,0,0,0,0,0,1,0,0,2
338,,P 8 INT C COMP SUPP,3,0,0,0,0,0,0,0,0,0,0,3
339,,P IEEE RAS-EMBS INT,3,0,0,0,0,0,2,0,0,0,0,1
340,,P NICOGRAPH INT 2016,3,0,0,0,0,0,0,0,0,0,0,3
341,,PEERJ,3,0,1,0,0,0,0,0,0,0,1,1
342,0.626,PERCEPT MOTOR SKILL,3,0,0,0,0,0,0,0,0,1,1,1
343,2.005,PERS INDIV DIFFER,3,0,0,0,1,0,0,0,0,0,0,2
344,,PHILOS COMPASS,3,1,0,1,1,0,0,0,0,0,0,0
345,,PHILOS EXPLOR,3,0,1,0,0,0,1,0,0,0,0,1
346,,PHYS EDUC RES CONF,3,0,0,0,0,0,0,0,0,0,0,3
347,2.668,PSYCHOPHYSIOLOGY,3,0,0,1,0,0,0,0,0,0,0,2
348,,RELIAB ENG SYST SAFE,3,0,0,0,1,0,0,0,0,0,0,2
349,1.500,RES AUTISM SPECT DIS,3,0,0,0,0,0,0,0,0,1,0,2
350,0.231,REV SIGNOS,3,0,0,0,1,0,0,0,0,0,1,1
351,1.883,SOC PSYCHOL PERS SCI,3,0,1,0,0,0,0,0,1,0,0,1
352,,TEACH LEARN MED,3,0,0,0,0,0,0,0,0,0,0,3
353,2.183,TEACH TEACH EDUC,3,0,0,0,0,0,0,0,0,0,0,3
354,,THEOR COMPUT SCI,3,0,0,0,0,0,0,0,0,0,0,3
355,0.250,Z SPRACHWISS,3,0,3,0,0,0,0,0,0,0,0,0
356,,2015 INT C INT,2,0,0,0,0,0,0,0,0,0,0,2
357,,2016 12 INT C NAT,2,0,0,0,0,0,0,0,0,0,0,2
358,,2016 19 INT C INF,2,0,0,0,0,0,0,0,0,0,0,2
359,,2016 2 INT C COMP,2,0,0,0,0,0,0,0,0,0,0,2
360,,2016 ANN IEEE SYST,2,0,0,0,0,0,0,0,0,0,0,2
361,,2016 IEEERSJ INT C,2,0,0,0,0,0,0,0,0,0,0,2
362,,2016 INT C HIGH,2,0,0,0,0,0,0,0,0,2,0,0
363,1.852,ADV HEALTH SCI EDUC,2,0,0,0,0,0,0,0,0,0,0,2
364,,AI EDAM,2,0,0,0,0,0,0,0,0,0,0,2
365,,AIP CONF P,2,0,0,0,0,0,0,0,0,0,0,2
366,2.931,AM EDUC RES J,2,0,0,0,0,0,0,0,1,0,0,1
367,2.552,AM J PHYS ANTHROPOL,2,0,0,1,0,0,0,0,0,1,0,0
368,,ANIMATION,2,0,0,0,0,0,0,0,0,0,0,2
369,,ANN EMERG MED,2,0,0,0,0,0,0,0,0,0,0,2
370,,ANN MATH ARTIF INTEL,2,0,0,0,0,0,0,0,0,0,0,2
371,,ANNU REV STAT APPL,2,0,0,0,2,0,0,0,0,0,0,0
372,1.825,APPL SPAT ANAL POLIC,2,0,0,0,0,0,0,0,0,0,0,2
373,,ARTIF INTELL LAW,2,0,0,0,1,0,0,0,0,0,0,1
374,,AUTON AGENT MULTI-AG,2,0,0,0,0,0,0,1,0,0,0,1
375,1.818,BASIC APPL SOC PSYCH,2,0,0,0,0,0,0,0,0,1,0,1
376,,BEHAV SCI-BASEL,2,0,0,0,0,0,0,0,0,0,0,2
377,,BIOCHEM MOL BIOL EDU,2,0,0,0,0,0,0,0,0,0,0,2
378,,BIOINFORMATICS,2,0,0,0,0,0,0,1,0,0,0,1
379,1.209,BIOL PHILOS,2,0,1,0,0,0,0,0,0,0,0,1
380,3.070,BIOL PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
381,,BIOL REV,2,0,0,1,1,0,0,0,0,0,0,0
382,2.551,BRIT J HEALTH PSYCH,2,0,0,0,0,0,0,0,0,0,1,1
383,2.391,CARTOGR GEOGR INF SC,2,0,0,0,0,0,0,0,0,0,0,2
384,,CHI PLAY 2016 P ANN,2,0,0,0,0,0,0,0,0,0,0,2
385,,CHIN CONT DECIS CONF,2,0,0,0,0,0,0,0,0,0,0,2
386,1.277,CLIN SIMUL NURS,2,0,0,0,0,0,0,0,0,1,0,1
387,,COGENT EDUC,2,0,0,0,0,0,0,0,0,0,0,2
388,,COGN COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
389,,COGN NEURODYNAMICS,2,0,0,0,0,1,0,0,0,0,0,1
390,,COGN NEUROSCI-UK,2,0,0,0,0,0,0,0,0,0,1,1
391,,COMMUN EDUC,2,0,0,0,0,0,0,0,0,0,0,2
392,3.021,COMMUN RES,2,0,0,0,0,0,0,0,0,0,0,2
393,,COMMUN SCI DISORD-CS,2,0,0,0,0,0,2,0,0,0,0,0
394,,COMPUT GEOSCI-UK,2,0,0,0,0,0,0,0,0,0,0,2
395,0.760,CORPUS LINGUIST LING,2,0,0,0,0,0,0,0,0,0,0,2
396,1.216,CREATIVITY RES J,2,0,0,0,0,0,0,0,0,0,1,1
397,,CULT STUD SCI EDUCAT,2,0,1,0,0,0,0,0,0,0,0,1
398,,CURR BIOL,2,0,0,0,0,0,0,0,0,0,0,2
399,,CURRIC J,2,0,0,1,0,0,0,0,0,0,0,1
400,,DECIS SUPPORT SYST,2,0,0,0,1,0,0,0,0,0,0,1
401,,DEV COGN NEUROS-NETH,2,1,0,0,0,0,0,0,0,0,0,1
402,,DISCOURS,2,0,0,0,0,0,0,0,0,0,0,2
403,1.163,E M EKON MANAG,2,0,0,0,0,0,0,0,0,0,0,2
404,1.227,ECOL PSYCHOL,2,0,0,0,0,0,1,0,1,0,0,0
405,0.410,EDUC SCI-THEOR PRACT,2,0,0,0,0,0,0,0,0,0,2,0
406,1.151,ELEM SCHOOL J,2,0,0,0,0,0,0,0,0,0,0,2
407,,ENERGY RES SOC SCI,2,0,0,0,0,1,0,0,0,0,0,1
408,,ENTERP INF SYST-UK,2,0,0,0,0,0,0,0,0,0,0,2
409,,ERKENNTNIS,2,0,0,0,0,0,0,0,0,0,0,2
410,1.500,ETHICS INF TECHNOL,2,0,0,0,0,1,1,0,0,0,0,0
411,1.302,EUR J DEV PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
412,,EUR J PHILOS SCI,2,0,1,0,0,0,0,0,0,0,0,1
413,,EUR J PHYS,2,0,0,0,0,0,0,0,0,0,0,2
414,2.481,EUR MANAG J,2,0,0,0,0,0,0,0,0,0,0,2
415,,EUR NEUROPSYCHOPHARM,2,0,0,0,1,0,0,0,0,1,0,0
416,,FRONT NEUROROBOTICS,2,0,0,0,0,0,0,0,0,0,0,2
417,,FSE16 P 2016 24 ACM,2,0,0,0,0,0,0,0,0,0,0,2
418,,FUZZY SET SYST,2,0,0,0,0,1,0,0,0,0,0,1
419,,GAIT POSTURE,2,1,0,0,0,0,0,0,0,0,0,1
420,0.733,GESTURE,2,0,0,0,0,0,2,0,0,0,0,0
421,1.073,GROUP DYN-THEOR RES,2,1,0,0,0,0,0,0,0,0,0,1
422,1.743,GROUP PROCESS INTERG,2,0,0,0,0,0,0,0,0,0,0,2
423,,HACET UNIV EGIT FAK,2,0,0,0,0,0,0,0,0,0,0,2
424,3.477,HARVARD LAW REV,2,0,0,0,0,0,2,0,0,0,0,0
425,,HAU-J ETHNOGR THEORY,2,0,1,0,0,0,0,0,0,1,0,0
426,,HEARING RES,2,0,1,0,0,1,0,0,0,0,0,0
427,2.622,HUM RELAT,2,0,0,0,0,0,0,0,0,0,0,2
428,1.795,HUM RESOUR DEV REV,2,0,1,0,0,0,0,0,0,0,0,1
429,,IEEE COMPUT SOC CONF,2,0,0,0,0,0,0,0,0,0,0,2
430,,IEEE INT C BIOINFORM,2,0,0,0,0,0,0,0,0,0,0,2
431,,IEEE T AUTOM SCI ENG,2,0,0,0,0,0,0,0,2,0,0,0
432,3.317,INFORM MANAGE-AMSTER,2,0,0,0,0,0,0,0,0,0,0,2
433,2.763,INFORM SYST RES,2,0,0,0,0,0,0,0,0,0,0,2
434,,INFORM VISUAL,2,0,0,0,0,0,0,0,0,0,1,1
435,0.788,INQUIRY,2,0,0,0,0,0,0,0,0,0,0,2
436,,INT CONF BIG DATA,2,0,0,0,0,0,0,0,0,0,0,2
437,,INT J ADV COMPUT SC,2,0,0,0,0,0,0,0,0,0,0,2
438,,INT J APPROX REASON,2,0,0,0,0,0,0,0,0,0,0,2
439,,INT J ATHL THER TRAI,2,0,0,0,0,0,1,0,0,0,0,1
440,1.498,INT J COMMUN-US,2,0,0,0,0,0,0,0,0,0,0,2
441,,INT J COMPUT VISION,2,0,0,0,0,0,0,0,0,0,0,2
442,,INT J DES CREAT INNO,2,0,0,0,0,0,0,0,0,0,0,2
443,1.118,INT J HUM-COMPUT INT,2,0,0,0,0,0,0,0,0,0,0,2
444,1.415,INT J IND ERGONOM,2,0,0,0,0,0,0,0,0,0,0,2
445,,INT J INTELL SYST,2,0,0,0,0,0,0,0,0,0,0,2
446,,INT J MOB BLENDED LE,2,0,0,0,0,0,0,0,0,0,0,2
447,4.034,INT J PROJ MANAG,2,0,0,0,0,0,0,0,0,0,0,2
448,2.582,INT J PSYCHOPHYSIOL,2,0,0,0,1,0,0,0,0,0,1,0
449,,INT J TECHNOL MATH E,2,0,0,0,0,0,0,0,0,1,0,1
450,1.101,INTEGR PSYCHOL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
451,2.982,INTELLIGENCE,2,0,0,0,0,0,0,0,0,0,0,2
452,0.769,INTERCULT PRAGMAT,2,0,0,0,0,0,0,0,0,0,0,2
453,2.667,J ARCHAEOL METHOD TH,2,0,0,0,0,0,0,0,0,0,0,2
454,2.354,J BUS ETHICS,2,0,0,0,0,0,0,0,0,0,0,2
455,,J COGN CULT,2,0,0,0,0,0,0,0,0,2,0,0
456,,J COGN ENG DECIS MAK,2,0,0,0,1,0,0,0,0,0,0,1
457,2.268,J COMP PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
458,0.678,J EDUC COMPUT RES,2,0,0,0,0,0,0,0,0,0,1,1
459,1.197,J EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
460,1.372,J INF SCI,2,0,0,0,0,0,0,0,0,0,0,2
461,,J LAT EDUC,2,0,0,0,0,0,0,0,0,0,0,2
462,1.494,J LEARN DISABIL-US,2,0,0,0,0,0,0,0,0,0,0,2
463,,J LITERARY SEMANTICS,2,0,0,0,0,1,0,0,0,0,0,1
464,3.962,J MANAGE STUD,2,0,0,0,0,1,0,0,0,0,0,1
465,,J MATH BEHAV,2,0,0,1,0,0,0,0,0,0,0,1
466,1.588,J NONVERBAL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
467,,J PROBL SOLVING,2,0,0,0,0,0,0,0,0,1,0,1
468,,J PROF ISS ENG ED PR,2,0,0,0,0,0,0,0,0,0,1,1
469,5.165,J PSYCHIATR NEUROSCI,2,0,0,1,0,0,0,0,0,0,0,1
470,1.564,J RES READ,2,0,0,0,0,0,0,0,0,0,0,2
471,1.771,J SPEECH LANG HEAR R,2,0,0,0,0,1,0,0,1,0,0,0
472,,J SPORT SCI,2,0,0,0,0,0,1,0,0,0,0,1
473,1.304,J THEOR SOC BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
474,1.453,J TRAVEL TOUR MARK,2,0,0,0,0,0,0,0,0,0,1,1
475,,J VIS COMMUN IMAGE R,2,0,0,0,0,0,0,0,0,0,0,2
476,1.013,KNOWL MAN RES PRACT,2,0,0,0,0,0,0,0,0,0,0,2
477,,KSII T INTERNET INF,2,0,0,0,0,0,0,0,0,0,0,2
478,0.308,LANG LINGUIST-TAIWAN,2,0,0,0,0,0,0,1,1,0,0,0
479,1.323,LAW PROBAB RISK,2,0,0,0,1,0,0,0,0,0,0,1
480,1.105,LEARN CULT SOC INTER,2,0,0,0,0,0,0,0,1,0,0,1
481,,LECT N EDUC TECHNOL,2,0,0,0,0,0,0,0,0,0,1,1
482,,LECT NOTES BUS INF P,2,0,0,0,0,0,0,0,0,0,0,2
483,1.500,LINGUIST APPROACH BI,2,0,0,1,0,1,0,0,0,0,0,0
484,1.350,LINGUIST INQ,2,0,0,0,0,0,0,1,0,0,0,1
485,1.214,LINGUIST PHILOS,2,0,0,0,1,0,0,0,0,0,0,1
486,,LOG J IGPL,2,0,0,0,0,0,0,0,0,0,0,2
487,,MATH PROBL ENG,2,0,0,0,0,0,0,0,0,0,0,2
488,0.962,MATH THINK LEARN,2,0,0,0,0,0,0,0,0,0,0,2
489,0.966,MEM STUD,2,0,0,0,0,0,0,0,1,0,0,1
490,,MOL INFORM,2,0,0,1,0,0,0,0,0,0,0,1
491,2.204,MONOGR SOC RES CHILD,2,0,0,0,1,0,0,1,0,0,0,0
492,19.304,NAT CLIM CHANGE,2,0,0,0,0,0,0,0,0,0,0,2
493,1.053,NAT LANG SEMANT,2,0,1,0,0,0,0,0,0,0,0,1
494,,NATURE,2,0,0,0,0,1,0,0,0,0,0,1
495,0.984,NEUROETHICS-NETH,2,1,1,0,0,0,0,0,0,0,0,0
496,,OPEN LINGUIST,2,0,1,0,0,0,0,0,0,0,0,1
497,,P 15 INT C INT DES,2,0,0,0,0,0,0,0,0,0,0,2
498,,P 2016 5 IIAI INT C,2,0,0,0,0,0,0,0,0,0,0,2
499,,P 2016 ACM INT C,2,0,1,0,0,0,0,0,1,0,0,0
500,,P 2016 CHIN MARK,2,0,0,0,0,0,0,0,0,0,1,1
501,,P 2016 INT S INN,2,0,0,0,0,0,0,0,0,0,0,2
502,,P 21 INT C INT US,2,0,0,0,0,0,0,0,0,0,0,2
503,,P NORD 16 9 NORD C,2,0,0,0,0,0,0,0,0,0,0,2
504,,P ROY SOC B-BIOL SCI,2,0,0,0,1,0,0,0,0,0,0,1
505,2.429,PATIENT EDUC COUNS,2,0,0,0,0,0,0,0,1,0,0,1
506,,PERFORM IMPROV Q,2,0,0,0,0,0,0,0,0,0,0,2
507,,PHILOS STUD,2,0,0,0,0,0,0,0,0,1,0,1
508,,PHILOS T R SOC A,2,0,0,0,0,0,2,0,0,0,0,0
509,,PHYS REP,2,0,0,1,0,0,0,0,0,0,0,1
510,0.745,PRAGMATICS,2,0,0,0,0,0,0,0,0,0,1,1
511,,PROG BRAIN RES,2,0,0,0,1,0,0,0,0,0,0,1
512,16.455,PSYCHOL INQ,2,0,0,0,0,0,0,1,1,0,0,0
513,2.000,PSYCHOL MARKET,2,0,0,0,0,0,0,0,0,0,0,2
514,0.629,PSYCHOL REP,2,0,1,0,0,0,0,0,0,0,0,1
515,1.154,PSYCHOL RUNDSCH,2,0,0,0,0,0,0,0,0,0,0,2
516,2.444,R&D MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
517,,RENEW ENERG,2,0,0,0,0,0,0,0,0,0,0,2
518,5.263,REV EDUC RES,2,0,0,0,0,0,0,0,0,0,1,1
519,1.492,REV GEN PSYCHOL,2,0,0,0,0,0,1,0,1,0,0,0
520,,ROBOT AUTON SYST,2,0,0,0,0,0,0,0,0,0,0,2
521,,ROY SOC OPEN SCI,2,0,0,0,0,0,0,0,0,1,0,1
522,0.823,SCI EDUC-NETHERLANDS,2,0,0,0,0,1,0,0,0,0,0,1
523,3.056,SCI STUD READ,2,0,0,0,0,1,0,0,0,0,0,1
524,1.405,SECOND LANG RES,2,0,0,0,1,0,0,0,1,0,0,0
525,,SEMIN SPEECH LANG,2,0,0,0,0,0,0,0,0,0,0,2
526,,SEMIOTICA,2,0,0,0,0,1,0,0,0,0,0,1
527,,SHS WEB CONF,2,0,0,0,0,0,0,0,0,0,0,2
528,1.545,SOCIOL THEOR,2,0,0,0,0,0,0,0,0,0,0,2
529,,SPEECH COMMUN,2,1,0,0,0,0,0,0,0,0,0,1
530,,SPRINGER PROC PHYS,2,0,0,0,0,1,0,0,0,0,0,1
531,,STUD COMPUT INTELL,2,0,0,0,0,0,0,0,0,0,0,2
532,0.723,STUD HIST PHILOS SCI,2,0,0,0,0,0,0,1,0,0,0,1
533,2.044,STUD SECOND LANG ACQ,2,0,1,0,0,0,0,0,0,0,0,1
534,1.034,SYST RES BEHAV SCI,2,0,0,0,0,1,0,0,0,0,0,1
535,2.625,TECHNOL FORECAST SOC,2,0,0,0,0,0,0,0,0,0,0,2
536,0.606,THEOR DECIS,2,0,0,0,0,0,1,0,0,0,0,1
537,,TOPOI-INT REV PHILOS,2,0,0,0,0,0,0,0,1,0,0,1
538,2.989,TRANSL BEHAV MED,2,0,0,0,0,0,0,0,0,0,0,2
539,1.830,TRANSPORT RES F-TRAF,2,0,0,0,0,0,0,0,0,0,1,1
540,,TREND HIST SCIENCE,2,0,0,0,0,0,0,0,0,0,0,2
541,,TRENDS NEUROSCI EDUC,2,0,0,0,0,1,0,0,0,0,0,1
542,,WORD STRUCT,2,0,0,0,0,0,0,1,0,0,1,0
543,,ZB INST PEDAGOG ISTR,2,0,0,0,0,0,0,0,0,0,0,2
544,,ZDM-INT J MATH EDUC,2,0,1,0,0,0,0,0,0,0,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
