Cited Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
283,0.750,CONVERGENCE-US,2,0,0,0,1,0,0,0,1,0,0,0
284,1.460,CREATIVITY RES J,2,0,0,0,1,0,0,0,0,0,1,0
285,,DEV NEUROREHABIL,2,0,0,0,2,0,0,0,0,0,0,0
286,1.021,E M EKON MANAG,2,0,0,0,0,0,0,0,1,0,0,1
287,0.667,EDUC PSYCHOL-UK,2,0,0,1,1,0,0,0,0,0,0,0
288,3.611,EDUC PSYCHOL-US,2,0,0,0,1,1,0,0,0,0,0,0
289,2.527,EDUC RESEARCHER,2,0,0,1,0,0,0,1,0,0,0,0
290,,ENERG BUILDINGS,2,0,0,1,0,1,0,0,0,0,0,0
291,1.556,ERGONOMICS,2,0,1,0,0,0,1,0,0,0,0,0
292,0.468,ESTUD PSICOL-MADRID,2,1,0,0,0,0,0,0,0,0,0,1
293,,EUR J OPER RES,2,0,0,1,0,1,0,0,0,0,0,0
294,,EUR J PHYS,2,0,0,1,1,0,0,0,0,0,0,0
295,0.587,EUR J SPEC NEEDS EDU,2,0,0,0,1,0,0,0,0,1,0,0
296,2.120,GROUP DECIS NEGOT,2,0,0,0,0,1,0,0,0,0,0,1
297,1.151,HIGH EDUC,2,0,0,0,0,1,1,0,0,0,0,0
298,,IEICE T INF SYST,2,0,0,0,0,0,0,0,1,0,0,1
299,,IETE TECH REV,2,1,0,0,0,1,0,0,0,0,0,0
300,0.491,INFORM DEV,2,0,0,0,1,0,0,0,1,0,0,0
301,0.075,INFORM TECHNOL LIBR,2,0,1,1,0,0,0,0,0,0,0,0
302,,INT C INFO SCI APPL,2,0,0,0,2,0,0,0,0,0,0,0
303,,INT J BIOL PHARM ALL,2,0,0,0,1,1,0,0,0,0,0,0
304,0.850,INT J HUM-COMPUT INT,2,0,0,0,0,1,0,1,0,0,0,0
305,1.293,INT J HUM-COMPUT ST,2,0,0,0,0,1,0,0,0,0,0,1
306,1.950,INT J MENT HEALTH NU,2,0,0,0,0,2,0,0,0,0,0,0
307,,INT J PERF ANAL SPOR,2,0,0,2,0,0,0,0,0,0,0,0
308,,INT J PHOTOENERGY,2,1,0,1,0,0,0,0,0,0,0,0
309,0.625,INT J TECHNOL MANAGE,2,0,0,0,1,0,0,0,1,0,0,0
310,1.314,INT J TOUR RES,2,0,0,0,0,0,0,2,0,0,0,0
311,,INT SYM MIX AUGMENT,2,1,1,0,0,0,0,0,0,0,0,0
312,,INTEGR COMPUT-AID E,2,0,0,0,0,2,0,0,0,0,0,0
313,,J ARTIF INTELL RES,2,0,1,0,0,0,0,0,0,0,0,1
314,,J CONSTR ENG M,2,0,1,0,0,0,1,0,0,0,0,0
315,1.929,J CROSS CULT PSYCHOL,2,0,0,1,1,0,0,0,0,0,0,0
316,0.615,J CURRICULUM STUD,2,0,0,0,0,0,1,0,1,0,0,0
317,0.612,J ECON EDUC,2,0,0,1,0,1,0,0,0,0,0,0
318,0.488,J GEOGR HIGHER EDUC,2,0,0,0,0,0,1,1,0,0,0,0
319,1.901,J LEARN DISABIL-US,2,0,0,0,0,0,0,0,1,0,0,1
320,0.656,J LIT RES,2,0,0,0,0,1,1,0,0,0,0,0
321,2.062,J MANAGE INFORM SYST,2,0,0,0,0,0,1,0,0,1,0,0
322,,J MATER EDUC,2,0,0,0,1,1,0,0,0,0,0,0
323,1.121,J NEUROSCI PSYCHOL E,2,0,0,2,0,0,0,0,0,0,0,0
324,2.103,J RES EDUC EFF,2,0,0,1,0,0,1,0,0,0,0,0
325,,J VISUAL LANG COMPUT,2,0,1,0,0,0,0,1,0,0,0,0
326,2.482,MANAGE SCI,2,0,0,0,0,1,0,1,0,0,0,0
327,0.789,MIND CULT ACT,2,0,0,0,0,0,0,0,1,1,0,0
328,5.311,MIS QUART,2,0,0,0,0,0,1,0,0,1,0,0
329,2.477,MULTIVAR BEHAV RES,2,0,0,1,1,0,0,0,0,0,0,0
330,,NAT BIOTECHNOL,2,0,1,1,0,0,0,0,0,0,0,0
