Cited Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
177,1.252,ACM T INTEL SYST TEC,6,0,0,2,0,0,1,0,1,0,0,2
178,0.529,ADV ELECTR COMPUT EN,6,0,0,1,0,0,0,0,1,0,0,4
179,,ADV INTEL SYS RES,6,0,0,0,0,1,1,0,0,1,0,3
180,0.548,ANN PURE APPL LOGIC,6,0,0,0,1,0,0,0,0,0,1,4
181,,COMPUT HUM BEHAV,6,0,1,0,0,1,0,0,0,0,1,3
182,1.226,COMPUT LINGUIST,6,0,1,1,0,0,0,0,0,0,0,4
183,2.201,FRONT COMPUT NEUROSC,6,0,0,0,0,0,0,0,0,0,0,6
184,3.514,IEEE T GEOSCI REMOTE,6,0,0,0,0,2,0,0,0,0,0,4
185,1.982,IEEE T HUM-MACH SYST,6,0,1,0,0,0,1,2,0,0,1,1
186,2.170,IEEE T PARALL DISTR,6,0,0,0,0,1,1,0,0,0,0,4
187,5.781,IEEE T PATTERN ANAL,6,0,0,1,0,0,1,0,0,0,0,4
188,1.077,INFORM SYST FRONT,6,0,1,0,0,1,0,1,0,0,0,3
189,0.606,INTELL DATA ANAL,6,0,0,0,0,0,1,0,0,0,1,4
190,3.132,ISPRS J PHOTOGRAMM,6,0,0,0,0,0,0,0,0,0,0,6
191,2.213,J MED SYST,6,0,1,0,0,0,1,0,0,1,0,3
192,0.221,J S AFR I MIN METALL,6,0,0,0,0,0,0,0,0,0,0,6
193,2.116,J THEOR BIOL,6,0,1,0,0,0,0,1,0,0,0,4
194,,LOGICA YEARB,6,0,0,0,0,0,0,0,0,0,0,6
195,0.462,MATH SOC SCI,6,0,0,0,0,0,0,0,0,0,0,6
196,2.207,NEURAL COMPUT,6,0,0,1,0,0,0,1,0,0,0,4
197,2.708,NEURAL NETWORKS,6,0,1,0,0,0,0,0,0,0,1,4
198,,NEW IDEAS PSYCHOL,6,0,0,0,0,0,0,0,0,0,0,6
199,2.270,SIAM J IMAGING SCI,6,0,0,0,0,0,0,0,0,0,0,6
200,1.430,SIGNAL IMAGE VIDEO P,6,0,0,0,0,0,1,0,0,0,1,4
201,,SPAT COGN COMPUT,6,0,0,1,1,1,0,0,0,0,0,3
202,,WORLD AUTOMAT CONG,6,1,0,0,0,0,0,0,0,0,0,5
203,,2014 37 INT CONV,5,0,0,0,0,2,0,0,0,0,0,3
204,,2014 INT C COMP INF,5,0,1,1,0,0,2,0,0,0,0,1
205,,2014 INT C INF EL,5,0,0,0,1,0,0,0,0,0,0,4
206,,2014 REC ADV INN,5,0,1,2,0,0,0,0,0,0,1,1
207,,ACADIA 2014 DES AG,5,0,0,1,0,0,0,0,0,0,0,4
208,,ADV SCI LETT,5,0,0,0,0,0,0,1,1,0,1,2
209,0.699,ANN TELECOMMUN,5,0,0,0,0,0,1,1,0,0,0,3
210,0.615,APPL ONTOL,5,0,2,0,0,0,0,0,0,0,0,3
211,2.066,AUTON ROBOT,5,0,0,0,0,0,2,0,0,0,0,3
212,1.713,BIOL CYBERN,5,0,0,0,0,1,0,0,0,0,0,4
213,1.579,BIOMED RES INT,5,0,1,0,0,0,0,0,0,0,0,4
214,,CAN J INFORM LIB SCI,5,0,3,0,1,0,0,0,0,0,0,1
215,1.579,CHINESE SCI BULL,5,0,0,0,0,1,0,0,0,0,1,3
216,,COGN PROCESS,5,0,0,0,0,0,0,0,0,0,0,5
217,,COGNITION,5,0,0,0,0,0,0,0,0,0,0,5
218,0.504,COMPUT INFORM,5,0,0,0,0,1,0,0,0,0,0,4
219,0.766,COMPUT MATH METHOD M,5,0,0,0,0,0,0,0,0,0,0,5
220,1.727,ECOL INFORM,5,0,0,0,0,0,0,0,0,0,0,5
221,2.072,ENERGIES,5,0,0,0,0,1,0,0,1,0,1,2
222,1.076,ENG OPTIMIZ,5,0,0,1,1,0,0,0,0,0,0,3
223,4.420,ENVIRON MODELL SOFTW,5,0,0,0,0,0,1,0,0,0,0,4
224,0.434,FRONT COMPUT SCI-CHI,5,0,0,0,0,1,0,0,0,0,0,4
225,,FRONT NEUROROBOTICS,5,0,0,0,0,0,0,0,0,0,1,4
226,0.293,ICGA J,5,0,0,0,0,0,0,0,0,0,0,5
227,,IEEE INT CONF ADV LE,5,0,0,0,0,1,0,0,1,0,0,3
228,8.746,IEEE T FUZZY SYST,5,0,0,0,0,1,0,0,0,0,0,4
229,2.408,IEEE T INF FOREN SEC,5,0,0,0,0,0,0,0,0,0,0,5
230,2.377,IEEE T INTELL TRANSP,5,0,0,0,0,0,0,0,0,0,0,5
231,3.390,IEEE T MED IMAGING,5,0,0,0,0,0,0,0,0,0,0,5
232,2.432,IEEE T ROBOT,5,0,0,0,0,1,0,0,0,0,0,4
233,1.614,IEEE T SOFTWARE ENG,5,0,0,0,0,1,0,0,0,0,0,4
234,2.496,IEEE T WIREL COMMUN,5,0,0,0,1,1,0,0,0,0,0,3
235,,IFIP ADV INF COMM TE,5,0,0,0,0,0,0,0,0,0,0,5
236,1.265,INFORM PROCESS MANAG,5,0,1,1,1,1,0,0,0,1,0,0
237,1.655,INT J GEOGR INF SCI,5,0,0,0,0,0,0,0,0,0,0,5
238,1.652,INT J REMOTE SENS,5,0,1,1,0,0,0,0,0,0,0,3
239,3.738,J CHEM INF MODEL,5,0,1,2,0,0,0,0,0,0,0,2
240,1.343,J COMPUT THEOR NANOS,5,0,0,0,0,0,0,0,0,0,0,5
241,0.414,J INF SCI ENG,5,0,0,0,0,1,1,0,0,0,0,3
242,2.157,J NAT GAS SCI ENG,5,0,0,0,0,0,0,0,0,0,1,4
243,1.218,J VIS COMMUN IMAGE R,5,0,0,0,0,0,0,0,0,0,0,5
244,,LANG COGN NEUROSCI,5,0,0,0,0,0,1,0,0,1,1,2
245,1.351,MACH VISION APPL,5,0,0,0,0,0,1,0,0,0,0,4
246,2.635,MED PHYS,5,0,0,0,0,0,1,0,0,0,0,4
247,,METHOD MOL BIOL,5,0,0,0,0,0,0,0,0,0,0,5
248,2.825,NEUROINFORMATICS,5,0,0,0,0,0,0,0,0,0,1,4
249,,PHILOS ANALYSE,5,0,0,0,0,0,0,1,0,0,0,4
250,2.761,PHYS MED BIOL,5,0,0,0,0,0,0,0,0,0,1,4
251,,PROC IEEE INT SYMP,5,0,0,0,0,0,0,0,0,0,0,5
252,2.502,RISK ANAL,5,0,0,0,0,0,1,0,0,0,0,4
253,1.815,VISION RES,5,0,0,0,0,0,0,0,0,0,0,5
254,,ABSTR APPL ANAL,4,0,1,0,0,1,0,0,0,0,0,2
255,0.657,ACM SIGPLAN NOTICES,4,0,1,0,1,0,0,0,0,0,0,2
256,0.572,ADV ROBOTICS,4,0,0,0,1,0,0,0,0,0,0,3
257,1.358,ADV SPACE RES,4,0,0,0,0,0,1,0,0,0,0,3
258,,AIP CONF P,4,0,1,0,0,1,0,0,0,0,0,2
259,1.463,ALGORITHM MOL BIOL,4,0,0,0,0,2,0,0,0,0,0,2
260,0.791,ALGORITHMICA,4,0,0,0,0,0,0,0,0,0,0,4
261,2.518,ANNU REV CONTROL,4,0,0,0,0,0,0,0,0,0,0,4
262,5.613,APPL ENERG,4,0,0,0,0,0,0,0,0,0,0,4
263,1.386,ARTIF LIFE,4,0,0,0,0,0,2,0,0,0,0,2
264,2.168,ATTEN PERCEPT PSYCHO,4,0,0,0,0,0,0,0,0,0,0,4
265,1.619,BIOSYST ENG,4,0,0,0,0,1,0,1,1,0,0,1
266,3.986,BMC GENOMICS,4,0,0,0,0,0,0,0,0,0,0,4
267,3.287,COGN AFFECT BEHAV NE,4,0,0,0,0,0,0,0,0,0,1,3
268,3.621,COMMUN ACM,4,1,2,0,1,0,0,0,0,0,0,0
269,0.817,COMPUT ELECTR ENG,4,0,0,0,0,0,0,0,0,0,0,4
270,0.596,COMPUT INTEL NEUROSC,4,0,0,1,1,0,0,0,0,0,1,1
271,1.753,COMPUT SPEECH LANG,4,0,0,0,0,0,0,0,0,0,1,3
272,1.400,COMPUT STAT DATA AN,4,0,0,0,0,0,0,0,1,1,0,2
273,2.134,COMPUT STRUCT,4,0,0,0,0,0,1,0,0,0,0,3
274,,CONSTR FOUND,4,0,0,0,0,0,1,0,0,0,0,3
275,1.115,DATA KNOWL ENG,4,0,1,0,1,0,0,0,0,0,0,2
276,1.987,DATA MIN KNOWL DISC,4,0,0,0,1,0,0,1,0,0,0,2
277,4.380,ENERG CONVERS MANAGE,4,0,0,0,0,0,0,0,0,0,0,4
278,0.903,GENET PROGRAM EVOL M,4,0,0,0,1,0,0,0,0,0,0,3
279,,I C SERV SYST SERV M,4,0,1,0,0,0,1,0,0,0,0,2
280,,IBER CONF INF SYST,4,0,0,0,0,1,1,0,0,0,0,2
281,1.762,IEEE SENS J,4,0,0,0,1,1,0,0,1,0,1,0
282,1.757,IEEE T AERO ELEC SYS,4,0,0,0,0,0,0,0,0,0,0,4
