Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
138, ,NATL WOMENS STUDIES,2,0,0,0,2,0,0,0,0,0,0,0
139, ,NATURALISTIC INQUIRY,2,0,0,0,0,0,0,0,0,0,0,2
140,1.748,NURS RES,2,0,0,0,0,0,0,0,0,0,0,2
141,2.042,ORGAN STUD,2,0,0,1,0,0,0,0,0,0,0,1
142, ,P 2001 ASEE ANN C EX,2,0,0,0,0,0,0,0,0,0,0,2
143, ,P 2002 ASEE ANN C EX,2,0,0,0,0,0,0,0,0,0,0,2
144, ,P 2003 ASEE ANN C EX,2,0,0,0,0,1,0,0,0,0,0,1
145, ,P 2003 FRONT ED C I,2,0,0,0,0,0,0,0,0,0,0,2
146, ,P 2004 ASEE IEEE FRO,2,0,0,0,0,0,0,0,0,0,0,2
147, ,P 34 FRONT ED C SAV,2,0,0,0,2,0,0,0,0,0,0,0
148, ,P FRONT ED 96,2,0,0,0,0,0,0,0,0,0,0,2
149, ,PEOPL LEARN BRAIN MI,2,0,0,0,0,0,0,0,1,1,0,0
150, ,PRACT ASSESSMENT,2,0,0,0,0,0,0,0,0,0,0,2
151, ,PRISM,2,0,0,2,0,0,0,0,0,0,0,0
152,7.803,PSYCHOL REV,2,0,0,0,0,0,0,0,0,0,0,2
153, ,PSYCHOL SCI TEXT COM,2,0,0,0,0,0,2,0,0,0,0,0
154, ,QUAL DATA ANA,2,0,0,0,0,0,0,0,0,0,0,2
155, ,QUALITY MANAGE J,2,0,0,0,0,0,0,0,0,0,0,2
156, ,REENGINEERING FEMALE,2,0,0,0,0,0,0,0,0,0,0,2
157, ,REINV UND ED BLUEPR,2,0,0,0,0,0,0,0,0,0,2,0
158, ,RELIABILITY VALIDITY,2,0,0,0,0,0,0,0,0,0,0,2
159, ,RESTR ENG ED FOC CHA,2,0,0,0,0,0,0,0,0,0,0,2
160, ,SCI ALL AM,2,0,0,0,0,0,0,0,0,0,0,2
161, ,SCI ENG IND,2,0,0,0,1,0,1,0,0,0,0,0
162, ,SELFEFFICACY BELIEFS,2,0,0,0,0,0,0,0,0,0,0,2
163,1.651,SOC STUD SCI,2,0,0,0,0,0,0,0,2,0,0,0
164, ,SPSS ADV STAT US GUI,2,0,0,0,0,0,0,0,0,0,0,2
165, ,STRUCT SCI REVOLU,2,0,0,0,0,0,0,0,0,0,0,2
166,0.556,STUD HIGH EDUC,2,0,0,0,1,0,0,0,0,0,1,0
167,0.548,TEACH HIGH EDUC,2,0,0,0,0,0,1,1,0,0,0,0
168,0.589,TEACH TEACH EDUC,2,0,0,0,0,0,0,0,0,1,0,1
169, ,TEACHING ENGLISH 2 Y,2,0,0,0,0,0,0,0,1,0,0,1
170, ,THERMODYNAMICS ENG A,2,0,0,0,0,0,0,2,0,0,0,0
171, ,THESIS TEX A M U,2,0,0,0,0,1,1,0,0,0,0,0
172, ,THEYRE NOT DUMB THEY,2,0,0,0,0,0,0,0,0,0,0,2
173,1.097,THINK REASONING,2,0,0,0,0,0,0,0,0,0,0,2
174, ,TOWARD GEN THEORY EX,2,0,0,0,0,0,0,0,0,0,0,2
175, ,TRANSFER LEARN MO,2,0,0,2,0,0,0,0,0,0,0,0
176, ,VERB PROTOCOLS REA,2,0,0,0,0,0,0,0,0,0,0,2
177, ,WOM MIN PERS DIS SCI,2,0,0,0,2,0,0,0,0,0,0,0
178, ,WOMEN ENG GENDER POW,2,0,0,0,0,0,0,0,0,0,0,2
179, ,WOMEN SCI ENG CHOICE,2,0,0,0,0,0,0,0,0,2,0,0
180,1.051,WORK EMPLOY SOC,2,0,0,0,0,0,1,0,1,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
