Cited Journal Data: COGNITIVE SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
337,,FRONT AGING NEUROSCI,2,0,0,0,0,0,0,0,0,1,1,0
338,0.558,GEOGRAFIE-PRAGUE,2,0,0,0,0,0,0,0,0,0,0,2
339,,HIST PHIL THEOR LIFE,2,0,0,0,0,0,0,0,1,1,0,0
340,2.500,HUM NATURE-INT BIOS,2,0,0,0,0,0,0,0,0,1,0,1
341,,IEEE T EDUC,2,0,0,0,0,0,0,0,0,0,0,2
342,,IEEE T HUM-MACH SYST,2,0,1,0,0,0,0,0,0,0,0,1
343,,IEEE T MULTIMEDIA,2,0,0,0,0,0,0,0,0,0,0,2
344,,IEEE T PATTERN ANAL,2,0,0,0,0,0,0,0,0,0,0,2
345,,IEEE T VIS COMPUT GR,2,0,0,0,0,0,0,0,0,0,0,2
346,,IEICE T INF SYST,2,0,0,1,0,0,0,1,0,0,0,0
347,1.179,INFANT CHILD DEV,2,0,1,1,0,0,0,0,0,0,0,0
348,,INFORM SYST FRONT,2,0,0,0,0,0,0,0,0,0,2,0
349,0.275,INT J AVIAT PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
350,0.697,INT J BILINGUAL,2,0,0,0,0,0,0,0,0,0,1,1
351,,INT J COMPUT VISION,2,0,0,0,0,0,0,0,0,0,0,2
352,1.293,INT J HUM-COMPUT ST,2,0,0,0,0,0,0,0,0,1,0,1
353,,INT J INTELL SYST,2,0,0,0,0,0,0,0,0,0,0,2
354,,INT J MOD PHYS C,2,0,0,0,0,0,0,0,0,0,2,0
355,,INT J OSTEOPATH MED,2,0,0,0,0,0,0,0,0,0,0,2
356,2.882,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,1,1,0,0,0,0
357,,INT J SOC ROBOT,2,0,0,0,0,0,0,0,0,0,0,2
358,1.268,INTERACT COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
359,,J ACOUST SOC AM,2,0,0,0,0,1,0,0,0,1,0,0
360,4.799,J APPL PSYCHOL,2,0,1,0,0,0,0,0,0,0,0,1
361,2.069,J BEHAV DECIS MAKING,2,0,0,0,0,0,0,0,0,0,0,2
362,1.326,J BUS ETHICS,2,0,0,0,0,0,0,0,0,1,0,1
363,1.360,J COMPUT ASSIST LEAR,2,0,0,0,0,0,0,0,0,0,0,2
364,,J COMPUT SCI TECH-CH,2,0,0,0,0,0,0,0,0,0,0,2
365,0.578,J CONSCIOUSNESS STUD,2,0,0,0,0,0,0,0,0,0,0,2
366,2.243,J CONSUM PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
367,0.568,J CONTING CRISIS MAN,2,0,0,0,0,0,0,0,0,0,0,2
368,1.230,J ECON PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
369,0.840,J EDUC RES,2,0,0,1,0,0,0,0,0,0,0,1
370,,J EXP BIOL,2,0,0,0,0,0,0,0,0,0,0,2
371,,J GEN PHILOS SCI,2,0,0,0,0,0,0,0,0,0,0,2
372,0.694,J GENET PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
373,3.733,J HUM EVOL,2,0,0,0,0,0,0,0,0,0,0,2
374,,J HYDROL,2,0,0,0,0,0,0,0,0,0,0,2
375,6.071,J MANAGE,2,0,0,1,0,0,0,0,0,0,0,1
376,,J NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
377,,J PHYS CONF SER,2,0,0,0,0,0,0,1,0,0,0,1
378,,J PHYSIOL-PARIS,2,0,0,0,0,0,0,0,0,0,0,2
379,1.773,J SECOND LANG WRIT,2,0,0,0,0,0,0,0,0,0,0,2
380,1.074,J SEMANT,2,0,0,0,0,0,0,0,1,0,0,1
381,0.500,JPN PSYCHOL RES,2,0,1,0,1,0,0,0,0,0,0,0
382,0.239,LANG LINGUIST-TAIWAN,2,0,0,0,0,0,0,0,0,1,0,1
383,3.138,LEADERSHIP QUART,2,0,0,0,0,0,0,0,0,0,0,2
384,0.273,LINGUIST TYPOL,2,0,0,0,0,0,0,0,0,0,0,2
385,,MACH LEARN,2,0,0,0,1,0,0,1,0,0,0,0
386,0.467,MEM STUD,2,0,0,1,0,0,0,0,0,0,0,1
387,,MULTIMED TOOLS APPL,2,0,0,0,0,0,0,0,0,0,0,2
388,,NEURAL COMPUT APPL,2,0,0,0,0,0,0,0,0,0,0,2
389,1.311,NEUROETHICS-NETH,2,0,0,2,0,0,0,0,0,0,0,0
390,,NEUROQUANTOLOGY,2,0,0,0,0,0,0,0,1,0,0,1
391,,NEUROSCI LETT,2,0,0,0,0,1,0,0,0,0,0,1
392,,NEUROSCI RES,2,0,0,0,0,0,0,0,0,0,0,2
393,,P 7 GLOB WORDN C,2,0,0,0,0,0,0,0,0,0,1,1
394,,P IEEE,2,0,0,0,0,0,0,0,0,0,0,2
395,,PAIN,2,0,0,0,0,0,0,0,0,0,0,2
396,2.199,PATIENT EDUC COUNS,2,0,0,0,0,0,0,0,0,0,0,2
397,1.951,PERS INDIV DIFFER,2,0,0,0,1,0,0,0,0,0,0,1
398,6.692,PERS SOC PSYCHOL REV,2,0,0,0,0,0,1,0,0,0,0,1
399,,PROC KNOWL MAN INT,2,0,1,0,0,0,0,0,0,0,0,1
400,,PROC SICE ANN CONF,2,0,0,0,0,0,0,0,1,0,0,1
401,,PROC TECH,2,0,0,0,0,1,0,0,0,0,0,1
402,1.398,PROF PSYCHOL-RES PR,2,0,0,0,0,0,1,0,0,0,0,1
403,2.751,PSYCHOL ASSESSMENT,2,0,0,0,0,0,1,0,0,0,0,1
404,1.080,PSYCHOL MARKET,2,0,0,0,0,0,0,0,0,1,0,1
405,7.338,PSYCHOL METHODS,2,0,1,0,0,0,0,1,0,0,0,0
406,2.986,PSYCHOPHYSIOLOGY,2,0,1,0,0,0,0,0,1,0,0,0
407,1.634,READ WRIT,2,0,0,1,0,0,1,0,0,0,0,0
408,3.117,RES POLICY,2,0,0,0,0,0,0,0,0,0,0,2
409,0.100,REV INT PSYCHOL SOC,2,0,0,0,0,0,1,0,1,0,0,0
410,0.273,REV SIGNOS,2,0,0,0,0,0,0,0,0,0,0,2
411,,SAFETY SCI,2,0,0,0,0,0,0,1,0,0,0,1
412,,SENSORS-BASEL,2,0,0,0,0,0,0,0,0,0,0,2
413,,SHS WEB CONF,2,0,0,0,0,0,0,0,0,0,1,1
414,0.442,STUD PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
415,2.083,STUD SCI EDUC,2,0,0,0,0,0,0,0,0,0,0,2
416,0.721,SYSTEM,2,0,0,1,0,0,0,0,0,0,0,1
417,2.526,TECHNOVATION,2,0,0,0,0,0,0,0,0,0,0,2
418,0.906,THEOR PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
419,0.299,Z ERZIEHWISS,2,0,0,0,0,0,0,0,0,0,0,2
420,0.585,Z PADAGOG PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
