Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1003,0.800,ANN MATH STUD,2,0,0,0,0,0,0,0,0,0,0,2
1004,1.124,ANN OTO RHINOL LARYN,2,0,0,1,0,1,0,0,0,0,0,0
1005, ,ANN REV COMPUT SCI,2,0,0,0,0,0,0,0,0,0,0,2
1006,5.851,ANNU REV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
1007, ,ANZEIGER AKADEMIE WI,2,0,0,0,0,0,0,0,0,0,0,2
1008, ,APPL COGNITIVE PSYCH,2,0,0,1,0,1,0,0,0,0,0,0
1009, ,APPL LINGUIST,2,0,0,0,0,0,0,1,1,0,0,0
1010, ,APPL LOGIC SERIES,2,0,0,0,0,2,0,0,0,0,0,0
1011, ,APPL OPTIMAL ESTIMAT,2,0,0,0,0,1,0,0,0,0,0,1
1012,1.432,ARCH PATHOL LAB MED,2,0,0,1,0,0,0,0,0,1,0,0
1013, ,ARTIFICIAL LIFE 2,2,0,0,0,0,0,0,0,0,1,1,0
1014, ,ARTIFICIAL LIFE ROUT,2,0,0,0,0,0,1,0,1,0,0,0
1015, ,ASPECTS AUTOMATED NA,2,0,0,0,0,0,0,0,1,1,0,0
1016, ,ASS 96 VANC BC CAN A,2,0,0,0,0,2,0,0,0,0,0,0
1017, ,AUT AG 97 C P ACM SI,2,0,0,0,2,0,0,0,0,0,0,0
1018, ,AUTOMATED PRACT,2,0,0,0,0,0,2,0,0,0,0,0
1019, ,AUTOMATING KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
1020, ,AUTONOMOUS AGENTS 97,2,0,0,0,2,0,0,0,0,0,0,0
1021, ,B INT ROUGH SET SOC,2,0,0,1,1,0,0,0,0,0,0,0
1022, ,B MATH BIOPHYS,2,0,0,0,0,0,0,0,0,0,0,2
1023, ,B POL ACAD SCI MA,2,0,0,0,0,0,0,0,0,0,0,2
1024, ,B POL ACAD SCI TE,2,0,0,0,0,0,0,0,0,0,0,2
1025,0.558,B SOC MATH FR,2,0,0,0,0,0,0,0,0,0,0,2
1026, ,BASIC ALGEBRA,2,0,0,0,0,0,0,0,0,0,0,2
1027, ,BAYESIAN STAT,2,0,0,0,0,0,0,0,0,0,0,2
1028, ,BEHAV BASED ROBOTICS,2,0,0,2,0,0,0,0,0,0,0,0
1029,2.751,BEHAV NEUROSCI,2,0,0,0,0,1,0,0,0,0,0,1
1030, ,BEHAV RES METH INS C,2,0,1,0,0,0,0,0,0,0,0,1
1031, ,BODY MIND BODILY BAS,2,0,0,0,0,0,0,0,0,0,0,2
1032, ,BRAIN SPACE,2,0,0,0,0,0,0,0,0,0,2,0
1033,1.062,BRIT J AUDIOL,2,0,0,0,0,0,0,0,0,0,1,1
1034,0.951,BRIT J RADIOL,2,0,0,0,1,0,0,0,0,0,0,1
1035, ,BRIT MACH VIS C,2,0,0,0,0,0,0,0,1,0,0,1
1036,5.331,BRIT MED J,2,0,0,0,0,1,0,0,1,0,0,0
1037,0.549,BT TECHNOL J,2,0,1,0,0,1,0,0,0,0,0,0
1038, ,BUSEFAL,2,0,0,0,1,0,1,0,0,0,0,0
1039, ,C ACM,2,0,0,0,0,0,0,0,0,0,0,2
1040, ,C MATH,2,0,0,0,0,0,0,0,0,0,0,2
1041, ,CAH PSYCHOL COGN,2,0,0,2,0,0,0,0,0,0,0,0
1042, ,CAN J PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
1043, ,CARTOGR GEOGR INFORM,2,0,0,0,0,0,0,0,0,2,0,0
1044, ,CATEGORIES CONCEPTS,2,0,0,0,0,0,0,0,0,0,0,2
1045, ,CIRP ANN,2,0,0,0,0,1,0,1,0,0,0,0
1046, ,CLIN INTENSIVE CAR S,2,0,0,0,0,2,0,0,0,0,0,0
1047, ,COLING ACL 98,2,0,0,2,0,0,0,0,0,0,0,0
1048, ,COLING ACL 98 WORKSH,2,0,0,2,0,0,0,0,0,0,0,0
1049, ,COLING94,2,0,0,0,0,0,0,2,0,0,0,0
1050, ,COLINGACL98,2,0,0,1,0,0,0,0,0,0,0,1
1051, ,COLT95,2,0,0,0,0,0,2,0,0,0,0,0
1052, ,COMM OBJ REQ BROK AR,2,0,0,0,0,0,2,0,0,0,0,0
1053, ,COMMON SENSE 98,2,0,0,2,0,0,0,0,0,0,0,0
1054, ,COMMUN COMPUT,2,0,0,0,0,0,2,0,0,0,0,0
1055, ,COMMUN CONCUR,2,0,0,0,0,0,0,0,0,0,0,2
1056, ,COMMUNITY COMPUTING,2,0,0,2,0,0,0,0,0,0,0,0
1057, ,COMPLEXITY EMERGING,2,0,0,0,0,0,0,1,0,1,0,0
1058, ,COMPONENT SOFTWARE O,2,0,0,2,0,0,0,0,0,0,0,0
1059, ,COMPUT ANIMATION 9,2,0,1,1,0,0,0,0,0,0,0,0
1060, ,COMPUT APPL BIOSCI,2,0,0,0,0,0,0,0,2,0,0,0
1061, ,COMPUT CARDIOL,2,0,0,0,2,0,0,0,0,0,0,0
1062, ,COMPUT GRAPHICS P,2,0,0,0,0,0,1,1,0,0,0,0
1063, ,COMPUT HUM INTER,2,0,0,0,0,0,1,1,0,0,0,0
1064, ,COMPUT INFORM,2,0,0,1,0,1,0,0,0,0,0,0
1065, ,COMPUT MODELLING M,2,0,0,0,0,0,0,0,0,0,0,2
1066, ,COMPUT NURS,2,0,0,0,1,0,0,0,1,0,0,0
1067, ,COMPUT PROBLE,2,0,0,0,0,0,0,0,0,0,0,2
1068, ,COMPUT VISION HUMA,2,0,0,2,0,0,0,0,0,0,0,0
1069, ,CONCEPTUAL MODELING,2,0,0,0,0,0,0,0,0,2,0,0
1070, ,COND LOGIC EX,2,0,0,0,0,0,0,0,0,0,2,0
1071, ,CONNECTION MACH,2,0,0,0,0,0,0,0,0,0,0,2
1072, ,CONSISTENCY AXIOM CH,2,0,0,0,0,0,0,0,0,0,0,2
1073, ,CONSTRUCTION COGNITI,2,0,0,0,0,2,0,0,0,0,0,0
1074, ,CONSTRUCTIVISM MATH,2,0,0,0,0,0,0,0,0,0,0,2
1075, ,CONSTRUCTIVITY MATH,2,0,0,0,0,0,0,0,0,0,0,2
1076, ,COQ PROOF ASSISTANT,2,0,1,1,0,0,0,0,0,0,0,0
1077, ,CORPUS ANNOTATION LI,2,0,0,0,1,0,1,0,0,0,0,0
1078, ,COUNTERFACTUALS,2,0,0,0,0,0,0,0,0,0,0,2
1079, ,CURR STUD LING,2,0,0,0,0,0,2,0,0,0,0,0
1080, ,CURRY INTEGRATED FUN,2,1,1,0,0,0,0,0,0,0,0,0
1081, ,DAEDALUS,2,0,0,0,0,0,0,0,0,0,0,2
1082, ,DATA ENG B,2,0,1,1,0,0,0,0,0,0,0,0
1083, ,DATA MINING,2,0,0,0,0,2,0,0,0,0,0,0
1084, ,DATA NETWORKS,2,0,0,0,0,0,0,0,0,1,0,1
1085, ,DATA WEB,2,2,0,0,0,0,0,0,0,0,0,0
1086, ,DATA WEB RELATIONS S,2,1,1,0,0,0,0,0,0,0,0,0
1087, ,DECISIONS MULTIPLE O,2,0,0,0,0,0,0,0,0,0,0,2
1088, ,DEDUCTION,2,0,0,0,0,0,0,0,0,0,2,0
1089, ,DEEP MODELS MED KNOW,2,0,0,0,0,0,0,0,0,2,0,0
1090, ,DEPENDENCY SYNTAX TH,2,0,0,0,0,0,0,0,0,0,0,2
1091, ,DES INTELLIGENT A,2,0,0,0,0,2,0,0,0,0,0,0
1092, ,DES PATTERNS,2,0,0,0,0,0,1,1,0,0,0,0
1093, ,DIAGRAMMATIC REASONI,2,0,0,0,0,0,2,0,0,0,0,0
1094, ,DIALOGUE ACTS VERBMO,2,0,0,1,0,0,1,0,0,0,0,0
1095, ,DIALOGUE GAMES APPRO,2,0,0,0,0,0,0,0,0,0,0,2
1096, ,DIAMONDS DEFAULTS,2,0,0,0,0,0,0,0,2,0,0,0
1097, ,DICT BILINGUE ELEMEN,2,0,0,0,0,0,0,0,0,0,0,2
1098, ,DISCOURSE LOGIC,2,0,0,0,0,0,0,0,2,0,0,0
1099,0.645,DISCRETE COMPUT GEOM,2,0,0,1,0,1,0,0,0,0,0,0
1100, ,DISTANCIA,2,0,0,0,2,0,0,0,0,0,0,0
1101,0.481,DISTRIB PARALLEL DAT,2,0,0,0,0,0,1,0,1,0,0,0
1102, ,DO THINGS WORDS,2,0,0,0,0,0,0,0,0,0,0,2
1103, ,E MEETS W COMPENDIUM,2,0,0,2,0,0,0,0,0,0,0,0
1104, ,EATCS B,2,0,0,0,0,0,0,2,0,0,0,0
1105, ,ECAI 96 WORKSH EXT F,2,0,0,0,0,2,0,0,0,0,0,0
1106, ,ECOL APPROACH,2,0,0,0,0,0,0,0,0,0,0,2
1107,0.849,ECOL MODEL,2,0,0,0,0,0,0,0,1,0,1,0
1108, ,ELECT T AI,2,0,0,2,0,0,0,0,0,0,0,0
1109, ,ENCY ARTIFICIAL INTE,2,0,0,0,0,0,0,0,0,2,0,0
1110, ,ENTRETIES ZURICH FON,2,0,0,0,0,0,0,0,0,0,0,2
1111, ,ETHOL SOCIOBIOL,2,0,0,0,0,0,0,1,1,0,0,0
1112, ,EUR J MARKETING,2,0,0,0,2,0,0,0,0,0,0,0
1113, ,EVOL PROGRAM,2,0,0,0,0,2,0,0,0,0,0,0
1114, ,EXPERT SYST DESIG,2,0,0,0,0,0,0,2,0,0,0,0
1115, ,EXPLANATION BASED NE,2,0,0,0,0,2,0,0,0,0,0,0
1116, ,EXTENSIBLE STYLESHEE,2,0,0,1,0,0,0,0,0,0,0,1
1117, ,EXTRAKTION KLASSIFIK,2,0,0,0,2,0,0,0,0,0,0,0
1118, ,FAILURES SELF RELIAN,2,0,1,1,0,0,0,0,0,0,0,0
1119, ,FDN COGNITIVE GRAMMA,2,0,0,0,0,0,0,0,0,0,1,1
1120, ,FDN ETHOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
1121, ,FDN MATH LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
1122, ,FEATURE EXTRACTION C,2,0,0,2,0,0,0,0,0,0,0,0
1123, ,FG 96,2,0,0,0,0,2,0,0,0,0,0,0
1124, ,FIMURS9709,2,0,0,0,2,0,0,0,0,0,0,0
1125, ,FLAIRS 99,2,0,2,0,0,0,0,0,0,0,0,0
1126,0.500,FORM METHOD SYST DES,2,0,1,0,0,0,1,0,0,0,0,0
1127, ,FORMAL CONCEPT ANAL,2,0,2,0,0,0,0,0,0,0,0,0
1128, ,FORMAL LANGUAGES THE,2,0,0,0,0,0,0,0,0,0,0,2
1129, ,FORMAL PRINCIPLES LA,2,0,0,0,0,0,0,0,0,0,0,2
1130, ,FORMAL SPECIFICATION,2,0,1,0,0,0,0,0,0,1,0,0
1131, ,FUND DIGITAL,2,0,0,0,0,0,0,0,0,0,0,2
1132, ,FUND NEURAL,2,0,0,0,0,0,0,2,0,0,0,0
1133, ,FUTURE GEN COMP SY,2,0,0,0,0,2,0,0,0,0,0,0
1134, ,GAME THEOR,2,0,0,0,0,0,0,0,0,1,1,0
1135, ,GAME THEOR POLITICA,2,0,0,0,0,0,0,0,0,0,0,2
1136, ,GAMES DECIS,2,0,0,0,0,0,0,0,0,0,0,2
1137, ,GAMES PLANNING LEARN,2,0,0,0,0,0,0,0,2,0,0,0
1138, ,GAY LESBIAN Q,2,0,0,0,0,0,0,0,2,0,0,0
1139, ,GECCO 99 P GEN EV CO,2,0,2,0,0,0,0,0,0,0,0,0
1140, ,GEN ALG THEIR APPL P,2,0,0,0,0,0,0,0,0,0,0,2
1141, ,GEN THEOR EMPLOYMEN,2,0,0,0,0,0,0,0,0,0,0,2
1142, ,GEN TOPOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
1143, ,GENERATIVE LEXICON,2,0,0,0,0,0,2,0,0,0,0,0
1144, ,GEOGR INFORM,2,0,0,0,1,0,1,0,0,0,0,0
1145, ,GEOMETRIC AIDED DESI,2,0,0,0,0,1,0,0,0,0,0,1
1146, ,GEOMETRIC COMPUTING,2,0,2,0,0,0,0,0,0,0,0,0
1147, ,GEOMETRIC MODELING C,2,0,0,0,0,0,0,0,0,0,0,2
1148, ,GEOMETRIC REASONING,2,0,0,0,0,0,0,0,0,0,0,2
1149, ,GEOMETRY EXPERT,2,0,0,2,0,0,0,0,0,0,0,0
1150, ,GRAMMATICAL MODELS M,2,0,0,2,0,0,0,0,0,0,0,0
1151, ,GRAPH DRAWING,2,0,0,0,0,1,1,0,0,0,0,0
1152,1.143,GRAPH MODELS,2,0,0,0,1,0,1,0,0,0,0,0
1153, ,GRAPHICS GEMS,2,0,0,0,0,0,0,0,0,1,0,1
1154, ,GRAPHICS ROBOTICS,2,0,0,0,0,0,2,0,0,0,0,0
1155, ,HAND MIND WHAT GESTU,2,0,0,0,0,0,0,0,0,2,0,0
1156, ,HANDB MATH LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
1157, ,HDB APPL ADV ROUGH S,2,0,0,0,0,0,0,0,0,2,0,0
1158, ,HDB AUTOMATED REASON,2,0,2,0,0,0,0,0,0,0,0,0
1159, ,HDB FORMAL LANGUAGES,2,0,0,0,1,1,0,0,0,0,0,0
1160, ,HDB INTELLIGENT CONT,2,0,0,0,0,0,0,0,0,2,0,0
1161, ,HDB SPATIAL RES PARA,2,0,0,0,2,0,0,0,0,0,0,0
1162, ,HDB STANDARDS RESOUR,2,0,0,0,2,0,0,0,0,0,0,0
1163, ,HEURISTIC PROGRAMMIN,2,0,0,0,0,0,0,0,0,1,0,1
1164, ,HEURISTIC SCHEDULING,2,0,0,0,0,0,0,0,2,0,0,0
1165, ,HEURISTICS INTELLIGE,2,0,0,0,0,0,0,0,0,0,0,2
1166, ,HIPPOCAMPUS COGNITIV,2,0,0,0,0,0,0,0,0,0,0,2
1167,0.635,IBM SYST J,2,0,0,0,1,0,0,0,0,0,0,1
1168, ,ICDT 97,2,0,0,0,0,0,0,0,0,0,0,2
1169, ,ICDT 99,2,0,0,0,0,0,0,0,0,0,0,2
1170, ,ICE INTRAC COMMUNICA,2,0,0,0,0,0,1,1,0,0,0,0
1171, ,ICMAS 95,2,0,0,0,0,0,2,0,0,0,0,0
1172, ,ICMAS 96,2,0,0,0,0,2,0,0,0,0,0,0
1173, ,IDEALS VARIETIES ALG,2,0,0,0,0,0,0,0,0,2,0,0
1174, ,IEEE C INT TRANSP SY,2,0,0,0,2,0,0,0,0,0,0,0
1175, ,IEEE COMP VIS PATT R,2,0,0,0,0,0,0,2,0,0,0,0
1176, ,IEEE ICCV,2,0,0,2,0,0,0,0,0,0,0,0
1177, ,IEEE INT C FUZZY SYS,2,0,0,0,0,1,1,0,0,0,0,0
1178, ,IEEE INT C SYST MAN,2,0,0,0,0,0,2,0,0,0,0,0
1179,1.000,IEEE INTELL SYST APP,2,0,0,2,0,0,0,0,0,0,0,0
1180,1.291,IEEE NETWORK,2,0,0,1,0,1,0,0,0,0,0,0
1181, ,IEEE P SOFTW ENG,2,0,0,0,2,0,0,0,0,0,0,0
1182, ,IEEE RSJ INT WORKSH,2,0,0,0,0,0,0,0,0,0,0,2
1183,0.595,IEEE T CIRCUITS-I,2,0,1,0,0,0,0,0,1,0,0,0
1184,0.531,IEEE T CIRCUITS-II,2,0,0,0,0,0,0,1,1,0,0,0
1185,1.485,IEEE T GEOSCI REMOTE,2,0,0,0,0,0,1,1,0,0,0,0
1186, ,IEEE T REHABIL ENG,2,0,0,0,0,0,2,0,0,0,0,0
1187,0.358,IEEE T RELIAB,2,0,0,0,1,0,0,0,1,0,0,0
1188,0.557,IEEE T SYST MAN CY A,2,0,0,0,0,2,0,0,0,0,0,0
1189, ,IEEE T VISUALIZATION,2,0,1,0,0,0,1,0,0,0,0,0
1190,0.728,IEEE T VLSI SYST,2,0,0,0,0,0,0,2,0,0,0,0
1191,0.386,IEICE T COMMUN,2,0,0,1,0,0,0,1,0,0,0,0
1192, ,IJCAI 83,2,0,0,0,0,0,0,0,0,0,0,2
1193, ,IJCAI 99,2,0,0,0,0,0,0,0,0,0,0,2
1194, ,ILPS 97 WS TOOLS ENV,2,0,0,0,2,0,0,0,0,0,0,0
1195, ,IMAGE BRAIN,2,0,0,0,0,0,0,2,0,0,0,0
1196, ,IMAGE ENV COGNITIVE,2,0,0,0,0,0,0,0,0,0,0,2
1197, ,IMAGE PROCESSING ANA,2,0,0,0,0,0,0,0,2,0,0,0
1198, ,IMAGE PROCESSING COM,2,0,0,0,2,0,0,0,0,0,0,0
1199, ,IN PRESS AI COMMUNIC,2,0,2,0,0,0,0,0,0,0,0,0
1200, ,IN PRESS ANN PURE AP,2,0,0,0,1,0,0,0,0,0,0,1
1201, ,IN PRESS COMPUTATION,2,0,1,0,0,0,0,0,0,0,0,1
1202, ,IN PRESS FUZZY SETS,2,0,2,0,0,0,0,0,0,0,0,0
1203, ,IN PRESS IEEE T KNOW,2,0,1,1,0,0,0,0,0,0,0,0
1204, ,IN PRESS IEEE T PATT,2,2,0,0,0,0,0,0,0,0,0,0
1205, ,IN PRESS J JAPAN SOC,2,0,0,0,0,0,0,0,0,0,0,2
1206, ,IN PRESS J LOGIC PRO,2,1,1,0,0,0,0,0,0,0,0,0
1207, ,IN PRESS LOGIC LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
1208, ,IN PRESS P 16 INT C,2,0,1,0,0,0,0,0,0,0,0,1
1209, ,IN PRESS P 2 INT C D,2,0,2,0,0,0,0,0,0,0,0,0
1210, ,IN PRESS P 5 INT C D,2,0,2,0,0,0,0,0,0,0,0,0
1211, ,IN PRESS P IEEE INT,2,0,1,1,0,0,0,0,0,0,0,0
1212, ,IN PRESS P INT C ROB,2,0,2,0,0,0,0,0,0,0,0,0
1213, ,IN PRESS PATTERN REC,2,1,0,0,0,0,0,0,0,0,0,1
1214, ,IN PRESS ROBOTICS AU,2,0,0,1,1,0,0,0,0,0,0,0
1215, ,IN PRESS SPATIAL LAN,2,0,0,0,0,0,0,0,0,0,0,2
1216, ,INFORM MODELING,2,0,0,1,0,0,0,0,0,1,0,0
1217, ,INFORM TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
1218, ,INFORMATIK 97 INFORM,2,0,0,0,2,0,0,0,0,0,0,0
1219, ,INSIDE CASE BASED RE,2,0,0,0,0,0,0,0,0,0,0,2
1220, ,INT C 5 GEN COMP SYS,2,0,0,0,0,0,0,0,0,2,0,0
1221, ,INT C INF TECHN KNOW,2,0,0,2,0,0,0,0,0,0,0,0
1222, ,INT C LOG PROGR CAMB,2,0,1,0,0,0,0,0,0,0,0,1
1223, ,INT C MACH LEARN,2,0,0,0,1,1,0,0,0,0,0,0
1224, ,INT INTERACT,2,0,0,0,0,0,0,1,0,0,0,1
1225, ,INT J ARTIFICIAL INT,2,0,0,1,1,0,0,0,0,0,0,0
1226, ,INT J CORPUS LINGUIS,2,0,0,1,1,0,0,0,0,0,0,0
1227, ,INT J FDN COMPUTER S,2,0,0,0,0,0,0,0,2,0,0,0
1228, ,INT WORKSH WAV STAT,2,0,0,0,2,0,0,0,0,0,0,0
1229, ,INTELLECTICS COMPUTA,2,2,0,0,0,0,0,0,0,0,0,0
1230, ,INTELLIGENT AGENTS,2,0,0,0,0,0,1,1,0,0,0,0
1231, ,INTELLIGENT INTEGRAT,2,0,0,0,0,2,0,0,0,0,0,0
1232, ,INTELLIGENT NETWORKS,2,0,0,0,0,1,1,0,0,0,0,0
1233, ,INTELLIGENT SCHEDULI,2,0,0,0,0,0,0,1,0,0,0,1
1234,2.098,INTENS CARE MED,2,0,0,2,0,0,0,0,0,0,0,0
1235, ,INTENTIONS PLANS PRA,2,0,0,0,0,0,0,0,0,0,0,2
1236, ,INTERACTIVE THEOR R,2,0,0,0,0,0,0,0,0,2,0,0
1237, ,INTRO ALGORITHMS,2,0,0,0,0,0,0,0,0,0,0,2
1238, ,INTRO ARTIFICIAL NEU,2,0,0,0,0,0,0,0,0,2,0,0
1239, ,INTRO BAYESIAN NETWO,2,0,0,0,0,2,0,0,0,0,0,0
1240, ,INTRO EXPERT SYSTEMS,2,0,0,0,0,0,0,0,0,0,0,2
1241, ,INTRO FUZZY ARITHMET,2,0,0,0,0,0,0,0,0,0,0,2
1242, ,INTRO MOD INFORMA,2,0,0,0,0,0,0,0,0,0,0,2
1243, ,INTRO MODAL LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
1244, ,INTRO REAL ANAL,2,0,0,0,0,0,0,0,0,0,0,2
1245, ,INTRO ROBOTICS,2,0,0,0,0,0,0,0,0,0,1,1
1246, ,INTRO STAT PATTERN R,2,0,0,0,0,0,0,0,0,0,0,2
1247, ,INTRO THEOR NEURAL,2,0,0,0,0,0,0,0,0,0,2,0
1248, ,INTRO UNIFICATION BA,2,0,0,0,0,0,0,0,0,0,1,1
1249,1.607,INVENT MATH,2,0,0,0,0,0,0,0,0,1,0,1
1250, ,IROS P,2,0,0,0,1,0,0,0,1,0,0,0
1251, ,J ADAPTIVE BEHAV,2,0,0,0,0,2,0,0,0,0,0,0
1252, ,J AI RES,2,0,1,1,0,0,0,0,0,0,0,0
1253, ,J AM MED INFORMATICS,2,0,0,1,1,0,0,0,0,0,0,0
1254, ,J ANASTHESIE INTENSI,2,0,0,2,0,0,0,0,0,0,0,0
1255, ,J ARCHIT PLAN RES,2,0,0,1,0,0,0,0,0,0,0,1
1256,3.301,J CHEM PHYS,2,0,0,0,0,0,0,0,0,0,0,2
1257, ,J CONFLICT RESOLUT,2,0,0,0,0,0,0,0,0,0,0,2
1258, ,J CYBERNETICS,2,0,0,0,0,0,0,0,0,0,0,2
1259, ,J DALIAN U TECHNOLOG,2,0,0,1,0,0,1,0,0,0,0,0
1260, ,J DYNAMIC SYSTEM SEP,2,0,0,0,0,0,0,0,0,0,0,2
1261, ,J EXP PSYCHOL GEN,2,0,0,0,0,0,0,0,0,0,0,2
1262, ,J EXP PSYCHOL GENER,2,0,0,0,0,0,0,0,0,0,0,2
1263, ,J EXP THEORETICA A1,2,0,0,0,1,0,1,0,0,0,0,0
1264, ,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
1265, ,J GREY SYSTEM,2,0,0,0,0,0,1,0,0,0,0,1
1266,0.575,J INTELL INF SYST,2,0,2,0,0,0,0,0,0,0,0,0
1267,0.265,J INTELL MANUF,2,0,0,1,0,0,0,0,0,1,0,0
1268, ,J INTELLIGENT MANUFA,2,0,0,1,0,1,0,0,0,0,0,0
1269, ,J INTELLIGENT SYSTEM,2,0,0,1,0,0,0,1,0,0,0,0
1270, ,J MARKET RES SOC,2,0,0,1,0,0,1,0,0,0,0,0
1271,2.654,J MOL ENDOCRINOL,2,0,0,0,0,0,0,0,0,0,0,2
1272, ,J NATURAL LANGUAGE E,2,0,0,1,1,0,0,0,0,0,0,0
1273,8.502,J NEUROSCI,2,0,0,0,0,2,0,0,0,0,0,0
1274,0.336,J OBJECT-ORIENT PROG,2,0,0,0,0,0,1,0,0,0,1,0
1275, ,J OPER RES SO,2,0,0,0,0,0,0,0,0,0,0,2
1276,0.565,J ORAL REHABIL,2,0,0,0,0,2,0,0,0,0,0,0
1277,0.603,J PARALLEL DISTR COM,2,0,0,1,0,0,0,0,0,0,0,1
1278,1.943,J PHYS SOC JPN,2,0,0,0,2,0,0,0,0,0,0,0
1279, ,J PSYCHOSOC ONCOL,2,0,0,0,0,0,1,0,0,0,1,0
1280,0.354,J ROBOTIC SYST,2,0,0,0,0,0,0,1,0,0,0,1
1281, ,JADT 1995,2,0,0,0,0,0,2,0,0,0,0,0
1282, ,JAVA LANGUAGE SPECIF,2,0,0,0,0,2,0,0,0,0,0,0
1283, ,JAVA PROGRAMMING LAN,2,0,0,0,1,1,0,0,0,0,0,0
1284, ,JAVA VIRTUAL MACHINE,2,0,0,0,1,1,0,0,0,0,0,0
1285, ,JCSS,2,0,0,0,0,0,0,0,0,0,0,2
1286, ,JPN J FUZZY THE,2,0,0,0,0,0,0,0,0,0,0,2
1287, ,KHEPERA SIMULATOR PA,2,0,0,0,0,2,0,0,0,0,0,0
1288, ,KI 99 ADV ARTIFICIAL,2,0,2,0,0,0,0,0,0,0,0,0
1289, ,KUNSTLICHE INTELLIGE,2,0,0,1,0,0,0,0,1,0,0,0
1290, ,LABELLED DEDUCTIVE S,2,0,0,0,0,2,0,0,0,0,0,0
1291, ,LANG TRANSL,2,0,0,2,0,0,0,0,0,0,0,0
1292, ,LANGUAGE TECHNOL,2,0,0,2,0,0,0,0,0,0,0,0
1293, ,LANGUE SIGNES,2,0,0,0,0,0,0,0,0,0,0,2
1294, ,LATTICE THEOR,2,0,0,0,0,0,0,0,0,0,0,2
1295, ,LEARN DELAYED REW,2,0,0,0,0,0,0,0,0,0,0,2
1296, ,LEARN EMBEDDED SY,2,0,0,0,0,0,0,0,2,0,0,0
1297, ,LECT NOTES BIOMATH,2,0,0,0,0,0,0,0,0,0,0,2
1298, ,LINGUIST REV,2,0,0,0,0,0,0,0,0,0,0,2
1299, ,LIT LINGUIST COMPU,2,0,0,0,0,0,0,1,0,0,0,1
1300, ,LKNCS,2,1,1,0,0,0,0,0,0,0,0,0
1301, ,LNAI SERIES,2,0,0,0,1,0,0,1,0,0,0,0
1302, ,LNAI TUTORIAL,2,0,0,0,2,0,0,0,0,0,0,0
1303, ,LNCS AI,2,0,0,2,0,0,0,0,0,0,0,0
1304, ,LOGIC LEVEL SPECIFIC,2,0,0,0,2,0,0,0,0,0,0,0
1305, ,LOGIC MODELS CONCURR,2,0,0,0,0,0,0,0,0,0,0,2
1306, ,LOGIC PROGRAMMING FU,2,0,0,0,0,0,0,0,0,0,0,2
1307, ,LOGIC SCI DISCOVERY,2,0,0,0,0,0,0,0,0,0,0,2
1308, ,LOGICAL FRAMEWORKS,2,0,0,0,0,0,0,0,0,0,2,0
1309, ,MACH LEARN P 11 INT,2,0,0,0,0,0,0,2,0,0,0,0
1310, ,MACH LEARN P 12 INT,2,0,0,0,0,0,2,0,0,0,0,0
1311, ,MACH LEARN P 15 INT,2,0,0,2,0,0,0,0,0,0,0,0
1312, ,MACH LEARN STA,2,0,0,0,2,0,0,0,0,0,0,0
1313, ,MAKING ROBOTS SMARTE,2,0,2,0,0,0,0,0,0,0,0,0
1314, ,MANAGERMAGAZIN,2,0,0,0,0,2,0,0,0,0,0,0
1315, ,MAPS MINDS REFLECTIO,2,0,0,0,0,0,0,0,0,0,0,2
1316, ,MARKET BASED CONTROL,2,0,0,0,0,2,0,0,0,0,0,0
1317, ,MARKET ORIENTED PROG,2,0,0,1,0,1,0,0,0,0,0,0
1318,1.032,MATH BIOSCI,2,0,0,0,0,0,0,0,0,0,0,2
1319, ,MATH INHERITANCE SYS,2,0,0,0,0,0,0,0,0,0,0,2
1320, ,MATH INTRO LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
1321, ,MATH LOGIC ITS APPL,2,0,0,0,0,0,0,0,0,0,0,2
1322, ,MATH MECH RES PREPRI,2,0,0,0,0,0,0,0,0,0,0,2
1323,1.092,MATH OPER RES,2,0,0,0,0,0,0,0,0,0,0,2
1324, ,MATH PROGRAM STUD,2,0,0,0,0,0,0,0,0,0,0,2
1325, ,MATH SYST THEORY,2,0,0,0,0,0,0,0,0,0,0,2
1326, ,MEANING SENTENCE ITS,2,0,0,0,0,0,0,0,0,0,0,2
1327, ,MEANING SENTENCE SEM,2,0,0,0,0,0,0,0,0,0,0,2
1328, ,MENT MODELS,2,0,0,0,0,0,0,0,0,0,0,2
1329, ,MENT MODELS COGNIT,2,0,0,0,0,0,0,0,0,0,0,2
1330, ,MENT MODELS DISCOU,2,0,2,0,0,0,0,0,0,0,0,0
1331, ,MENTALE REPRASENTATI,2,0,0,0,0,0,0,0,2,0,0,0
