Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
166, ,ORSA J COMPUTING,3,0,0,0,0,0,0,0,0,0,3,0
167, ,P 1 C AI PLANN SYST,3,0,0,0,0,0,0,0,0,3,0,0
168, ,P 1 INT S IMPR PROB,3,0,3,0,0,0,0,0,0,0,0,0
169, ,P 10 INT C MACH LEAR,3,0,0,0,0,0,0,0,3,0,0,0
170, ,P 10 INT WORKSH QUAL,3,0,0,0,0,3,0,0,0,0,0,0
171, ,P 11 INT C LOG PROGR,3,0,0,0,0,0,0,3,0,0,0,0
172, ,P 15 WORKSH UK PLANN,3,0,0,0,0,3,0,0,0,0,0,0
173, ,P 1997 ACM SIGMOD C,3,0,0,0,3,0,0,0,0,0,0,0
174, ,P 2 C THEOR ASP REAS,3,0,0,0,0,0,0,0,0,0,0,3
175, ,P 3 C THEOR ASP REAS,3,0,0,0,0,0,0,0,0,0,0,3
176, ,P 3 INT C KNOWL DISC,3,0,0,0,3,0,0,0,0,0,0,0
177, ,P 3 INT C PRINC PRAC,3,0,0,0,3,0,0,0,0,0,0,0
178, ,P 9 INT C AUT DED CA,3,0,0,0,0,0,0,0,0,0,0,3
179, ,P AAAI SIGMAN WORKSH,3,0,0,0,0,0,1,2,0,0,0,0
180, ,P C AUT LEARN DISC C,3,0,0,3,0,0,0,0,0,0,0,0
181, ,P C LOG PROGR AUT RE,3,0,0,0,0,0,0,0,0,3,0,0
182, ,P COOP INF SYST,3,0,0,0,2,0,1,0,0,0,0,0
183, ,P ECAI 98 BRIGHT UK,3,0,0,3,0,0,0,0,0,0,0,0
184, ,P EUR C COMP VIS,3,0,0,1,0,0,0,2,0,0,0,0
185, ,P IJCAI 99,3,0,3,0,0,0,0,0,0,0,0,0
186,3.037,P ROY SOC LOND B BIO,3,0,0,0,0,0,0,1,0,0,0,2
187, ,P WORKSH MAN SEM DAT,3,0,0,0,3,0,0,0,0,0,0,0
188, ,PARALLEL DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
189,1.077,PATTERN RECOGN,3,0,0,0,0,0,0,1,0,0,0,2
190,6.462,PHYS REV LETT,3,0,0,0,1,0,0,0,1,0,0,1
191, ,PRINCIPLES ARTIFICIA,3,0,0,0,0,0,0,0,0,0,0,3
192, ,PRINCIPLES KNOWLEDGE,3,2,0,0,0,1,0,0,0,0,0,0
193, ,READINGS DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
194, ,READINGS NONMONOTONI,3,0,0,0,0,0,0,0,0,0,0,3
195,0.415,ROBOT AUTON SYST,3,0,0,2,1,0,0,0,0,0,0,0
196, ,RULES ENCOUNTER,3,0,0,1,0,0,0,2,0,0,0,0
197, ,SOLVING FRAME PROBLE,3,0,0,0,2,0,0,0,0,0,0,1
198, ,THESIS INDIANA U BLO,3,0,1,0,0,0,1,0,0,0,0,1
199, ,THESIS MASS I TECH,3,0,0,0,0,0,0,0,0,0,0,3
200, ,THESIS U TEXAS,3,0,0,0,0,1,0,0,1,1,0,0
201, ,THESIS U TORONTO TOR,3,0,0,0,1,0,0,2,0,0,0,0
202, ,THESIS U WASHINGTON,3,0,0,0,2,1,0,0,0,0,0,0
203, ,1998 AAAI FALL S ORL,2,0,0,2,0,0,0,0,0,0,0,0
204, ,3 DIMENSIONAL COMPUT,2,0,0,0,0,0,0,0,2,0,0,0
205,0.923,ACM COMPUT SURV,2,0,0,0,0,0,0,0,0,0,0,2
206,1.000,ACM T DATABASE SYST,2,0,0,0,0,0,0,0,0,0,0,2
207, ,ADAPTATION NATURAL A,2,0,0,0,0,0,0,0,0,0,0,2
208, ,ADV IMAGE UNDERSTAND,2,0,0,0,0,2,0,0,0,0,0,0
209, ,ADV NEURAL INFORMATI,2,0,0,0,1,0,1,0,0,0,0,0
210, ,ANN MATH STAT,2,0,0,0,0,0,0,0,0,0,0,2
211,1.017,APPL ARTIF INTELL,2,0,0,0,0,0,1,0,0,0,0,1
212, ,ASPECTS INDUCTIVE LO,2,0,0,0,0,0,0,0,0,0,0,2
213, ,AUTONOMOUS AGENTS MU,2,0,1,1,0,0,0,0,0,0,0,0
214,2.750,B AM MATH SOC,2,0,0,0,0,0,0,0,0,0,0,2
215, ,B IGPL,2,0,0,0,1,0,0,0,1,0,0,0
216, ,B POL ACAD SCI MA,2,0,0,0,0,0,0,0,0,0,0,2
217,14.250,BEHAV BRAIN SCI,2,0,0,1,0,0,0,0,0,0,0,1
218, ,BOTS OTHER INTERNET,2,0,0,0,0,2,0,0,0,0,0,0
219, ,C4 5 PROGRAMS MACHIN,2,0,0,0,0,0,0,1,1,0,0,0
220, ,CASE BASED REASONING,2,0,0,0,0,0,1,0,1,0,0,0
221, ,CAUSATION DECISION B,2,0,0,0,0,0,0,0,0,0,0,2
222, ,CLASSIFICATION REGRE,2,0,0,0,0,0,0,0,0,0,0,2
223,3.463,COGNITIVE PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
224,0.398,COMPUT J,2,0,0,0,0,0,0,0,0,0,0,2
225, ,COMPUT VISION GRAPH,2,0,0,0,0,0,0,0,0,0,0,2
226, ,COND LOGIC EX,2,0,0,0,0,0,0,0,0,0,2,0
227, ,CONSTRAINEDNESS PHAS,2,0,0,0,2,0,0,0,0,0,0,0
228,0.582,DATA KNOWL ENG,2,0,0,0,0,2,0,0,0,0,0,0
229,1.931,DATA MIN KNOWL DISC,2,0,1,0,1,0,0,0,0,0,0,0
230, ,DEFAULT REASONING CA,2,0,0,0,0,0,0,0,0,2,0,0
231,1.874,ECONOMETRICA,2,0,0,0,0,0,0,0,0,0,0,2
232, ,ELEMENTS INFORM,2,0,0,0,0,0,0,0,0,0,2,0
233, ,EMPIRICAL METHODS AR,2,0,0,0,0,0,2,0,0,0,0,0
234, ,FAB CONTENT BASED CO,2,0,0,0,2,0,0,0,0,0,0,0
235, ,GEN CONCAVITY OPTIMI,2,0,0,0,0,0,0,0,0,0,0,2
236, ,GEOINFORMATICA,2,0,0,1,1,0,0,0,0,0,0,0
