Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
166,1.507,MEM COGNITION,3,0,0,0,0,0,0,0,0,1,0,2
167, ,MENT REPRESENTATIO,3,0,0,0,0,0,0,0,0,0,0,3
168, ,MOD INFORM R,3,0,3,0,0,0,0,0,0,0,0,0
169, ,NATURALISTIC INQUIRY,3,0,0,0,0,0,0,0,0,0,0,3
170, ,P 19 INT C RES DEV I,3,0,0,0,0,3,0,0,0,0,0,0
171, ,P 1997 IEEE INT C AC,3,0,0,0,3,0,0,0,0,0,0,0
172, ,P 4 EUR C COMP SUPP,3,0,0,0,0,0,3,0,0,0,0,0
173, ,P 59 ANN M AM SOC IN,3,0,0,0,0,3,0,0,0,0,0,0
174, ,P 6 INT WORLD WID WE,3,0,0,0,3,0,0,0,0,0,0,0
175, ,P 6 TEXT RETR C TREC,3,0,0,0,3,0,0,0,0,0,0,0
176, ,P ACM SIGIR PHIL PA,3,0,0,0,3,0,0,0,0,0,0,0
177, ,P ANN M AM SOC INF S,3,0,0,3,0,0,0,0,0,0,0,0
178, ,P CHI 96,3,0,0,0,0,3,0,0,0,0,0,0
179, ,P ROY SOC LONDON,3,0,0,0,0,0,0,0,0,0,0,3
180, ,P SIGIR 98 MELB AUST,3,0,0,3,0,0,0,0,0,0,0,0
181, ,PUBL ASTRON SOC PAC,3,0,0,0,1,0,0,0,1,0,0,1
182, ,QUAL RES INFO,3,0,0,0,0,0,0,0,0,3,0,0
183, ,REFERENCE LIBR,3,0,0,2,0,0,1,0,0,0,0,0
184, ,SCENARIO BASED DESIG,3,0,0,0,0,0,3,0,0,0,0,0
185, ,SCHOLARLY COMMUNICAT,3,0,0,0,1,0,0,0,0,0,0,2
186, ,SCHOLARLY PUBL,3,0,0,0,0,3,0,0,0,0,0,0
187, ,SCOTSMAN,3,0,0,0,2,1,0,0,0,0,0,0
188, ,SENSEMAKING ORG,3,0,0,0,0,0,3,0,0,0,0,0
189, ,SIGIR 95 P 18 ANN IN,3,0,0,0,0,0,3,0,0,0,0,0
190, ,SMART RETRIEVAL SYST,3,0,0,0,0,0,0,0,0,0,0,3
191, ,SOC SCI INFORM STUD,3,0,0,0,0,0,0,0,0,0,0,3
192, ,THESIS SYRACUSE U SY,3,0,0,0,0,0,0,0,1,0,1,1
193, ,THESIS U PENN,3,0,0,0,0,0,1,0,1,0,0,1
194, ,UNPUB THESIS RUTGERS,3,0,0,1,0,0,0,0,2,0,0,0
195, ,1 MONDAY,2,0,0,0,2,0,0,0,0,0,0,0
196, ,ACM INT COP POL VERS,2,0,0,1,0,0,1,0,0,0,0,0
197, ,ACM SIGCHI C HUM FAC,2,0,0,0,0,2,0,0,0,0,0,0
198, ,ACM SIGIR FORUM,2,0,0,1,0,0,0,0,0,0,0,1
199, ,ADV KNOWLEDGE DISCOV,2,0,0,0,0,2,0,0,0,0,0,0
200, ,AM J MED SCI,2,0,0,0,0,0,0,0,0,2,0,0
201,2.829,AM J SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
202, ,AM SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
203, ,ANN MATH STAT,2,0,0,0,0,0,0,0,0,0,0,2
204, ,ANN S COMP APPL MED,2,0,0,0,0,0,0,2,0,0,0,0
205, ,ASIS 97 P 60 ASIS AN,2,0,0,0,2,0,0,0,0,0,0,0
206, ,ASTR SOC P,2,0,0,0,2,0,0,0,0,0,0,0
207, ,ATLANTIC,2,0,0,0,0,0,0,0,0,0,0,2
208, ,B AM METEOROL SOC,2,0,0,0,0,0,2,0,0,0,0,0
209, ,BEING DIGITAL,2,0,0,0,0,0,2,0,0,0,0,0
210, ,BELL CURVE INTELLIGE,2,0,0,0,0,0,0,2,0,0,0,0
211, ,BERK FIND AIDS C APR,2,0,0,0,0,0,2,0,0,0,0,0
212, ,BIOMETRICS,2,0,0,0,0,0,0,0,0,0,0,2
213, ,BIOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
214,0.318,BRIT J EDUC TECHNOL,2,0,0,0,0,1,0,0,0,0,0,1
215, ,CHI 96 P C HUM FACT,2,0,0,0,0,2,0,0,0,0,0,0
216, ,CHI 97 P C HUM FACT,2,0,0,0,2,0,0,0,0,0,0,0
217, ,CITATION INDEXING IT,2,0,0,0,0,0,0,0,0,0,0,2
218, ,CLOSED WORLD COMPUTE,2,0,0,0,0,2,0,0,0,0,0,0
219, ,COGNITION SOC BEH,2,0,0,0,0,0,0,0,0,0,0,2
220, ,COGNITIVE SYST EN,2,0,0,0,0,0,0,2,0,0,0,0
221, ,COLL STUDENT AFFAIRS,2,0,0,0,0,0,2,0,0,0,0,0
222, ,COLLECT BUILD,2,0,0,0,1,0,0,1,0,0,0,0
223, ,COMMUN ESSENC,2,0,0,0,0,0,0,0,0,0,0,2
224, ,COMMUN YEARB,2,0,0,0,0,1,0,1,0,0,0,0
225, ,COMMUNICATING RES,2,0,0,1,1,0,0,0,0,0,0,0
226, ,COMPUT NETW,2,0,0,1,0,0,0,0,0,0,0,1
227, ,COMPUT SURV,2,0,0,0,0,0,0,0,0,1,0,1
228, ,CONSTRUCTING SELF ME,2,0,0,0,0,2,0,0,0,0,0,0
229, ,CONTENT ANAL SOCIAL,2,0,0,0,0,0,0,0,0,0,0,2
230, ,CRITICISM GROW KNOWL,2,0,0,0,0,0,0,0,0,0,0,2
231,0.286,CULT STUD,2,0,0,0,0,0,0,0,0,0,1,1
232, ,CURR PERSPECTIVES,2,0,0,0,0,0,0,0,0,0,0,2
233, ,DATABASE APPL SEMANT,2,0,0,0,1,1,0,0,0,0,0,0
234, ,DESIGNING INTERACTIO,2,0,0,0,0,0,0,0,0,0,2,0
235, ,DESIGNING USABLE ELE,2,0,0,0,0,0,0,2,0,0,0,0
236, ,DISCOURSE ANAL,2,0,0,0,0,0,0,0,0,0,0,2
237, ,DL 98 P 3 ACM C DIG,2,0,0,2,0,0,0,0,0,0,0,0
238, ,DOMESTIC TECHNOL,2,0,0,0,0,0,0,2,0,0,0,0
239, ,DREXEL LIBR QUART,2,0,0,0,0,0,0,0,0,0,0,2
240, ,ECOL DIVERSITY,2,0,0,0,0,0,0,0,0,0,0,2
241, ,ECONOMIST,2,0,0,1,0,1,0,0,0,0,0,0
242,0.608,EDUC PSYCHOL MEAS,2,0,0,0,0,0,0,0,0,0,0,2
243, ,ELECTRON NETWORKIN,2,0,0,0,0,0,0,0,0,2,0,0
244, ,ENCY COMPUT SC S22,2,0,0,0,2,0,0,0,0,0,0,0
245, ,ENCY MOL BIOL,2,0,2,0,0,0,0,0,0,0,0,0
246, ,ENCYCL PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
247, ,ESCAPE DELIVERABLE 4,2,0,2,0,0,0,0,0,0,0,0,0
248,0.177,ETR&D-EDUC TECH RES,2,0,0,0,0,1,0,0,1,0,0,0
249, ,EXPERIENCE LEARN,2,0,0,0,2,0,0,0,0,0,0,0
250, ,EXPLORATIONS COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
251, ,FACE ESSENTIALS USER,2,0,0,0,0,0,2,0,0,0,0,0
252, ,GENET ALGORITHMS S,2,0,0,0,0,0,0,0,0,0,0,2
253, ,GENET PROGRAMMING,2,0,0,0,0,0,0,1,0,1,0,0
254, ,GUARDIAN G2,2,0,0,0,2,0,0,0,0,0,0,0
255, ,HANDB PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
256, ,HUM BEHAV PRINCIPL,2,0,0,0,0,0,0,0,0,0,0,2
257, ,HUM COMPUT INTER,2,0,0,0,0,0,0,1,0,0,0,1
258,0.954,HUM FACTORS,2,0,0,0,0,0,0,0,0,0,0,2
259, ,HUM PROBL SOLVING,2,0,0,0,0,0,0,0,0,0,0,2
260, ,HUM USE HUMAN BEIN,2,0,0,0,0,0,0,0,0,0,0,2
261, ,IBM J RES DEV,2,0,0,0,0,0,0,0,0,0,0,2
262, ,IEEE SOFTWARE,2,0,0,0,1,0,0,1,0,0,0,0
263, ,IEEE T ACOUST SPEECH,2,0,0,0,1,0,0,0,0,0,0,1
264, ,IEEE T PATTERN ANAL,2,0,0,0,1,1,0,0,0,0,0,0
265, ,IEEE T PROF COMMUN,2,0,0,0,0,0,0,0,0,0,2,0
266, ,IEEE T SPEECH AUDI P,2,0,0,0,1,0,1,0,0,0,0,0
267, ,IMAGE MIND,2,0,0,0,0,0,0,0,0,0,0,2
268, ,IN PRESS DIGITAL LIB,2,0,0,0,0,0,0,0,0,0,0,2
269, ,INDEXING ABSTRACTING,2,0,0,2,0,0,0,0,0,0,0,0
270, ,INDIVIDUAL DIFFERENC,2,0,0,0,0,0,0,0,1,0,0,1
271, ,INDIVIDUALITY LEARNI,2,0,0,0,0,0,0,0,0,0,0,2
272, ,INDUCTIVE LOGIC PROG,2,0,0,0,0,0,0,1,0,1,0,0
273, ,INFORM ON LINE,2,0,0,0,0,0,2,0,0,0,0,0
274, ,INFORM P MANAGE,2,0,0,0,2,0,0,0,0,0,0,0
275,1.093,INFORM SYST RES,2,0,0,0,0,2,0,0,0,0,0,0
276, ,INT CLASSIF,2,0,0,0,0,0,0,0,0,0,0,2
277, ,INT FORUM INFORM DOC,2,0,0,1,0,0,0,0,0,0,0,1
278, ,INT J COMPUT INF SCI,2,0,0,0,0,0,0,0,0,0,0,2
279,0.529,INT J HUM-COMPUT INT,2,0,0,0,0,0,0,2,0,0,0,0
280, ,INT J HUMAN COMPUTER,2,1,0,0,0,0,0,0,0,0,0,1
281,0.424,INT J INFORM MANAGE,2,0,0,0,1,0,1,0,0,0,0,0
282, ,INTELLIGENT USER INT,2,0,0,0,0,0,0,0,0,0,2,0
283, ,INTERCHI 93 P C HUM,2,0,0,0,0,0,0,0,2,0,0,0
284, ,INTRO CATALOGING CLA,2,0,0,0,0,0,0,0,0,2,0,0
285,1.730,J APPL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
286, ,J EDUC LIBR INF SCI,2,0,0,0,0,0,0,0,0,0,0,2
287,1.844,J EDUC PSYCHOL,2,0,0,0,0,2,0,0,0,0,0,0
288,3.636,J EXP PSYCHOL GEN,2,0,0,0,0,0,0,0,0,0,0,2
289, ,J MANAGE INFORMA,2,0,0,0,0,0,0,1,1,0,0,0
290,0.086,J SCHOLARLY PUBL,2,0,0,1,0,0,1,0,0,0,0,0
291,0.168,J SOC BEHAV PERS,2,0,0,1,0,0,1,0,0,0,0,0
292, ,J SOLID STATE ELECTR,2,0,0,1,1,0,0,0,0,0,0,0
293, ,J VERB LEARN VERB BE,2,0,0,0,0,0,0,0,0,0,0,2
294, ,J VIS COMMUN IMAGE R,2,0,0,0,0,2,0,0,0,0,0,0
295, ,JOURNALISM QUART,2,0,0,0,0,0,0,0,0,0,0,2
296, ,KIT FACTOR REFERENCE,2,0,0,0,0,0,0,0,0,0,0,2
297, ,KNOWL-BASED SYST,2,0,0,0,0,0,0,0,2,0,0,0
298, ,LEARN PROCESSES C,2,0,0,0,0,0,0,0,0,2,0,0
299,0.265,LIBR J,2,0,0,0,0,0,0,1,0,1,0,0
300,0.188,LIBRI,2,0,1,0,0,1,0,0,0,0,0,0
301, ,LITTLE SCI BIG SCI,2,0,0,0,0,0,0,0,0,0,0,2
302, ,LOGNORMAL DISTRIBUTI,2,0,0,0,0,0,0,0,0,0,0,2
303, ,MANAGING GIGABYTES,2,0,1,0,0,0,0,1,0,0,0,0
304,0.571,MEAS EVAL COUNS DEV,2,0,0,0,0,0,0,0,0,0,1,1
305, ,MEASURING INFORMATIO,2,0,0,0,0,0,2,0,0,0,0,0
306, ,MECH TRANSLATI,2,0,0,0,0,0,0,0,0,0,0,2
307, ,MENT MODELS,2,0,0,0,0,0,0,0,0,0,0,2
308, ,MOSAIC CREATIVITY CH,2,0,0,0,0,0,2,0,0,0,0,0
309, ,MUSEUMS WEB SELECTED,2,0,0,0,2,0,0,0,0,0,0,0
310, ,NATL I STANDARDS TEC,2,0,0,0,0,0,0,1,1,0,0,0
311, ,NEUROCOMPUTING,2,0,0,2,0,0,0,0,0,0,0,0
312, ,OBJECTIVE KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
313,0.456,ONLINE,2,0,0,0,0,0,1,0,1,0,0,0
314, ,ONLINE INFORM R,2,0,0,0,0,0,0,0,0,0,0,2
315, ,ONLINE SEARCHING PRI,2,0,0,0,0,0,0,0,0,0,0,2
316, ,ORDER THINGS ARCHAEO,2,0,0,0,0,0,0,0,0,0,0,2
317, ,ORG ACTION,2,0,0,0,0,0,0,0,0,0,0,2
318, ,ORG BEHAV,2,0,0,0,0,0,1,0,0,0,0,1
319, ,P 11 ANN S US INT SO,2,0,0,2,0,0,0,0,0,0,0,0
320, ,P 14 NAT ONL M,2,0,0,0,0,0,0,0,2,0,0,0
321, ,P 16 INT C COMP LING,2,0,0,0,0,2,0,0,0,0,0,0
322, ,P 19 ANN INT ACM SIG,2,0,0,0,0,2,0,0,0,0,0,0
323, ,P 1994 ACM SIGMOD IN,2,0,0,0,0,0,0,2,0,0,0,0
324, ,P 1994 NAT ONL M NEW,2,0,0,0,0,0,0,2,0,0,0,0
325, ,P 1996 ACM SIGIR C R,2,0,0,0,0,1,0,0,0,1,0,0
326, ,P 1996 IEEE INT C AC,2,0,0,1,0,1,0,0,0,0,0,0
327, ,P 1997 ACM SIGIR C R,2,0,0,0,2,0,0,0,0,0,0,0
328, ,P 1998 NAT ONL M NEW,2,0,0,2,0,0,0,0,0,0,0,0
