Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
201, ,HANDB EDUC PSYCHOL,7,0,0,0,0,0,0,0,0,3,0,4
202,0.911,HIGH EDUC RES DEV,7,0,1,0,0,2,1,0,0,0,0,3
203,0.575,INT J SCI MATH EDUC,7,0,1,1,2,0,0,0,0,1,0,2
204, ,INTERDISCIPLINARY J,7,0,2,1,1,1,0,0,2,0,0,0
205, ,J COMPUTING TEACHER,7,0,0,0,0,0,3,0,1,0,3,0
206,0.615,J CURRICULUM STUD,7,0,0,2,0,0,1,0,0,0,1,3
207,1.255,J EDUC BEHAV STAT,7,0,0,0,0,1,1,1,0,0,1,3
208, ,J EDUC TECHNOL SYST,7,0,0,0,0,0,2,0,1,0,0,4
209,1.019,J ENGL ACAD PURP,7,1,2,2,1,0,0,0,0,1,0,0
210,1.836,J EXP PSYCHOL-APPL,7,0,0,0,2,0,1,0,0,0,0,4
211,1.901,J LEARN DISABIL-US,7,0,0,1,0,0,2,1,0,0,0,3
212, ,LEARN LEADING TEC,7,0,0,2,0,0,0,1,0,2,0,2
213, ,MED EDUC,7,0,1,0,0,3,1,0,0,1,0,1
214, ,MINDSTORMS CHILDREN,7,0,0,0,0,0,0,0,0,0,0,7
215,2.477,MULTIVAR BEHAV RES,7,0,0,0,0,0,0,0,0,0,1,6
216,0.145,MUSIC EDUC RES,7,0,0,0,0,1,0,0,0,0,2,4
217,1.364,NURS EDUC TODAY,7,0,0,1,1,0,1,0,0,0,1,3
218,2.201,ORGAN BEHAV HUM DEC,7,0,0,0,2,0,0,0,1,0,0,4
219, ,PRESENCE-TELEOP VIRT,7,0,0,0,0,0,1,0,0,1,0,5
220,7.338,PSYCHOL METHODS,7,0,0,0,0,0,1,1,0,0,0,5
221,1.742,REM SPEC EDUC,7,0,0,1,0,0,0,0,1,0,0,5
222, ,SOC INF TECHN TEACH,7,0,0,2,0,1,1,0,0,2,0,1
223, ,TECHNOL DISABILIT,7,0,0,0,0,0,0,1,0,0,0,6
224, ,AACE J,6,0,0,0,0,0,0,2,1,1,0,2
225, ,ANNU M AM EDUC RES,6,0,0,0,0,1,0,0,0,0,0,5
226,1.453,APPL LINGUIST,6,0,0,0,0,0,0,0,1,0,1,4
227, ,APTITUDE LEARN IN,6,0,0,0,0,0,0,0,0,0,0,6
