Citing Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
267, ,J ECON BEHAV ORGAN,2,0,0,0,0,0,0,1,0,0,0,1
268, ,J FINANC,2,0,0,0,0,0,0,0,0,0,0,2
269,1.135,J HEURISTICS,2,0,0,0,0,1,0,0,0,0,0,1
270, ,J LOGIC LANGUAGE INF,2,0,0,0,0,0,0,0,0,0,1,1
271, ,J LOGIC PROGRAM,2,0,0,0,0,0,0,0,0,0,0,2
272,2.609,J MATH PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
273,1.042,J MECH ROBOT,2,0,0,2,0,0,0,0,0,0,0,0
274,3.515,J R STAT SOC B,2,0,0,0,0,0,0,0,0,0,0,2
275, ,J SATISF BOOLEAN MOD,2,0,0,0,0,0,0,1,1,0,0,0
276,1.028,J SCHEDULING,2,0,0,0,0,0,0,0,0,0,1,1
277,0.780,J SYMB COMPUT,2,0,0,0,0,1,0,0,0,0,0,1
278, ,KNOWLEDGE FLUX MODEL,2,0,0,0,0,0,0,0,0,0,0,2
279, ,LOGIC PROGRAMMING PA,2,0,0,0,0,0,0,0,0,0,0,2
280, ,MATH LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
281,0.325,MATH LOGIC QUART,2,0,0,0,0,0,2,0,0,0,0,0
282,1.803,MATH PROGRAM,2,0,0,0,0,1,0,0,0,0,0,1
283, ,MATH SYST THEORY,2,0,0,0,0,0,0,0,0,0,0,2
284, ,MODEL CHECKING,2,0,0,0,0,0,0,0,0,0,0,2
285,41.514,NAT BIOTECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
286,0.723,NAV RES LOG,2,0,0,0,0,0,0,0,1,0,0,1
287, ,NEURAL INFORM PROCES,2,0,0,0,0,0,1,0,0,0,0,1
288,55.873,NEW ENGL J MED,2,0,0,0,0,0,0,1,1,0,0,0
289, ,NIPS,2,0,0,0,0,0,0,0,0,0,0,2
290,0.362,NOTRE DAME J FORM L,2,0,0,0,0,0,0,0,0,0,0,2
291,0.617,OPER RES LETT,2,0,0,0,0,0,0,0,0,0,1,1
292, ,P 1 INT C ART INT PL,2,0,0,0,0,0,0,0,0,0,0,2
293, ,P 10 INT JOINT C AUT,2,0,0,0,2,0,0,0,0,0,0,0
294, ,P 11 ACM C EL COMM E,2,0,0,0,0,2,0,0,0,0,0,0
295, ,P 11 INT C MACH LEAR,2,0,0,0,0,0,0,0,0,0,0,2
296, ,P 11 INT C PRINC KNO,2,0,0,0,0,0,0,2,0,0,0,0
297, ,P 11 SIAM INT C DAT,2,0,0,0,2,0,0,0,0,0,0,0
298, ,P 12 NATL C ART INT,2,0,0,0,0,0,0,0,0,0,0,2
