Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
129, ,WHAT COMPUTERS STILL,3,0,0,0,0,0,0,0,0,0,0,3
130, ,1 INT C COMP MOD ARG,2,0,2,0,0,0,0,0,0,0,0,0
131, ,13 INT C AUT PLANN S,2,0,0,0,0,2,0,0,0,0,0,0
132, ,AAAI,2,0,0,1,0,0,0,0,0,0,0,1
133,1.969,ACM T INFORM SYST,2,0,0,0,0,0,0,0,0,0,0,2
134, ,ADV ARTIFICIAL GEN I,2,2,0,0,0,0,0,0,0,0,0,0
135,2.739,ANN MATH,2,0,0,0,0,0,0,0,0,0,0,2
136,2.464,B AM MATH SOC,2,0,0,0,0,0,0,0,0,0,0,2
137, ,BELL SYST TECHNICA,2,0,0,0,0,0,0,0,0,0,0,2
138,1.646,BIOSYSTEMS,2,0,0,0,0,0,0,0,0,0,0,2
139, ,C LEARN THEOR,2,0,0,0,1,1,0,0,0,0,0,0
140, ,CAMBRIDGE TRACTS THE,2,0,0,0,0,0,0,2,0,0,0,0
141, ,CASE BASED REASONING,2,0,0,0,0,0,0,0,0,0,0,2
142,1.107,COMPUT GRAPH FORUM,2,0,0,0,0,0,0,0,0,0,0,2
143,1.417,COMPUT VIS IMAGE UND,2,0,0,1,1,0,0,0,0,0,0,0
144,0.969,CONSTRAINTS,2,0,0,0,1,0,0,0,0,1,0,0
145, ,CONTRIB THEOR,2,0,0,0,0,0,0,0,0,0,0,2
146, ,COURSE GAME THEORY,2,0,0,0,0,0,0,0,0,0,0,2
147,1.144,DATA KNOWL ENG,2,0,0,0,0,0,0,0,0,0,0,2
148,2.420,DATA MIN KNOWL DISC,2,0,0,0,0,0,0,0,0,2,0,0
149, ,DATA MINING PRACTICA,2,0,0,1,0,0,0,0,0,1,0,0
150,1.119,DECIS SUPPORT SYST,2,0,0,2,0,0,0,0,0,0,0,0
151,0.625,DISCRETE APPL MATH,2,0,0,0,0,0,0,0,1,0,0,1
152, ,ECON PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
153, ,ELECT T ARTIFICIAL I,2,0,0,0,0,0,0,0,0,0,2,0
154, ,EVOL GAMES E,2,0,0,0,0,0,0,0,0,0,0,2
155, ,EVOLUTION THEOR GAM,2,0,0,0,0,0,0,0,0,0,0,2
156, ,HDB DEFEASIBLE REASO,2,0,0,0,0,0,0,0,1,0,1,0
157, ,ICML,2,0,0,0,0,1,0,0,0,0,0,1
158,1.896,IEEE T KNOWL DATA EN,2,0,0,0,0,1,0,0,0,1,0,0
159,1.976,IEEE T ROBOT,2,0,0,0,0,0,1,0,0,0,1,0
160,1.640,IEEE T SIGNAL PROCES,2,0,0,0,0,0,0,0,0,0,0,2
161,0.338,INT J GAME THEORY,2,0,0,0,0,0,0,0,0,0,0,2
162, ,INT J MAN MACH STUD,2,0,1,0,0,0,0,0,0,0,0,1
163, ,INTELLIGENT AGENTS,2,0,0,0,0,0,1,0,0,1,0,0
164,0.833,J AUTOM REASONING,2,0,0,0,0,0,1,0,1,0,0,0
165, ,J AUTONOMOUS AGENTS,2,0,1,0,0,1,0,0,0,0,0,0
166, ,J BUS,2,0,0,0,0,0,0,0,0,0,0,2
167,0.571,J COMB OPTIM,2,0,0,0,0,0,0,0,0,2,0,0
168,1.017,J COMB THEORY B,2,0,0,0,0,0,0,0,0,0,0,2
169, ,J CONSC STUD,2,1,0,0,1,0,0,0,0,0,0,0
170, ,J ECON DYN CONTROL,2,0,0,0,0,0,0,0,0,0,0,2
171, ,J ECON MANAGE STRAT,2,0,0,0,0,0,0,0,0,0,0,2
172, ,J RISK UNCERTAINTY,2,0,0,0,0,0,0,1,0,0,0,1
173, ,KNOWLEDGE FLUX MODEL,2,0,0,0,0,0,0,0,0,0,0,2
174, ,LATE BREAKING,2,0,0,1,0,0,0,0,0,1,0,0
175, ,LINKOPING ELECT ARTI,2,0,0,0,0,0,0,0,0,0,1,1
176, ,P 11 INT C MACH LEAR,2,0,0,0,0,0,0,0,0,0,0,2
177, ,P 12 ANN C UNC ART I,2,0,0,0,0,0,0,0,0,0,0,2
178, ,P 12 INT C IND LOG P,2,0,0,0,0,0,2,0,0,0,0,0
179, ,P 13 NAT C ART INT,2,0,0,0,0,0,0,0,0,0,0,2
180, ,P 15 INT C MACH LEAR,2,0,0,0,0,0,0,0,0,0,2,0
181, ,P 16 C UNC ART INT M,2,0,0,0,0,0,0,0,2,0,0,0
182, ,P 16 INT JOINT C ART,2,0,0,0,0,0,0,0,0,2,0,0
183, ,P 17 C UNC ART INT,2,0,0,0,1,0,0,1,0,0,0,0
184, ,P 17 C UNC ART INT M,2,0,0,0,0,0,0,2,0,0,0,0
185, ,P 17 EUR C ART INT E,2,0,2,0,0,0,0,0,0,0,0,0
186, ,P 17 INT C MACH LEAR,2,0,0,0,0,0,0,0,2,0,0,0
187, ,P 17 NAT C ART INT A,2,0,0,0,0,0,0,0,2,0,0,0
188, ,P 18 INT C MACH LEAR,2,0,0,0,0,0,0,2,0,0,0,0
189, ,P 19 C UNC ART INT U,2,0,0,0,0,2,0,0,0,0,0,0
190, ,P 2 ICAIL,2,0,0,0,0,0,0,0,0,0,0,2
191, ,P 2 INT JOINT C AUT,2,0,0,0,0,2,0,0,0,0,0,0
192, ,P 20 C UNC ART INT U,2,0,0,0,2,0,0,0,0,0,0,0
193, ,P 20 NAT C ART INT A,2,0,0,2,0,0,0,0,0,0,0,0
194, ,P 21 AAAI,2,0,2,0,0,0,0,0,0,0,0,0
195, ,P 3 INT C AUT AG MUL,2,0,0,0,2,0,0,0,0,0,0,0
196, ,P 3 INT S IMPR PROB,2,0,0,0,0,2,0,0,0,0,0,0
197, ,P 4 INT JOINT C AUT,2,0,0,2,0,0,0,0,0,0,0,0
198, ,P 4 INT WORKSH ARG M,2,2,0,0,0,0,0,0,0,0,0,0
199, ,P 4 WORKSH COMP MOD,2,0,0,0,2,0,0,0,0,0,0,0
200, ,P 5 INT C INT SOC ST,2,0,0,0,0,0,2,0,0,0,0,0
201, ,P 6 ANN C UNC ART IN,2,0,0,0,0,0,0,0,0,0,0,2
202, ,P 6 INT C AI PLANN S,2,0,0,0,0,0,2,0,0,0,0,0
203, ,P 6 INT C ART INT LA,2,0,0,0,0,0,0,0,0,0,0,2
204, ,P 8 EUR C SYMB QUANT,2,0,0,2,0,0,0,0,0,0,0,0
205, ,P 9 INT C PRINC KNOW,2,0,0,0,2,0,0,0,0,0,0,0
206, ,P 9 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
207, ,P AAMAS 02,2,0,0,0,0,0,2,0,0,0,0,0
208, ,P BELG DUTCH C ART I,2,0,0,0,0,0,1,1,0,0,0,0
209, ,P C UNC ART INT,2,0,0,0,0,0,1,0,1,0,0,0
210, ,P C UNC ART INT UAI,2,0,0,1,0,0,0,0,0,0,1,0
211, ,P CHI EXT ABSTR HUM,2,0,0,0,1,0,1,0,0,0,0,0
