Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
191, ,P ALLFN REV ALL FUNC,3,0,0,0,3,0,0,0,0,0,0,0
192, ,P ALLFN REVISITING A,3,0,0,0,3,0,0,0,0,0,0,0
193, ,P CHI 95,3,0,0,0,0,0,3,0,0,0,0,0
194, ,P COMP HUM INT C CHI,3,0,0,0,1,0,2,0,0,0,0,0
195, ,P IEEE INT C SYST MA,3,0,0,1,1,1,0,0,0,0,0,0
196, ,P IJCAI 97 WORKSH AN,3,0,0,0,3,0,0,0,0,0,0,0
197, ,PATTERN RECOGN,3,0,0,0,0,0,1,0,1,0,0,1
198, ,PRINCIPLES KNOWLEDGE,3,0,0,0,0,0,0,0,0,3,0,0
199, ,PSYCHOL EVERYDAY THI,3,0,0,0,0,0,0,0,0,0,0,3
200,1.452,Q J EXP PSYCHOL-A,3,0,0,0,0,0,0,0,0,0,0,3
201, ,RATIONALIZING MED WO,3,0,0,0,3,0,0,0,0,0,0,0
202,2.562,RES ORGAN BEHAV,3,0,0,0,1,1,0,0,0,0,0,1
203, ,REV SCI INSTRUM,3,0,0,0,0,0,1,0,0,0,1,1
204, ,SITUATED LEARN LE,3,0,0,0,0,1,0,0,0,0,2,0
205,0.600,SOCIOL QUART,3,0,0,0,0,0,0,0,0,0,0,3
206, ,SOFTWARE REQUIREMENT,3,0,0,0,1,0,1,0,1,0,0,0
207, ,STRUCT SOC AC,3,0,0,0,0,0,0,0,0,0,0,3
208, ,TALKING MACHINES ETH,3,0,0,0,1,2,0,0,0,0,0,0
209, ,THESIS HARVARD U,3,0,0,0,0,0,0,3,0,0,0,0
210, ,THESIS U DELAWARE,3,0,0,0,0,1,0,0,1,0,0,1
211, ,THESIS U EDINBURGH,3,0,1,0,0,0,0,0,0,1,0,1
212, ,THESIS U PITTSBURGH,3,0,0,0,1,2,0,0,0,0,0,0
213, ,THESIS U ROCHESTER,3,0,0,0,0,0,0,2,0,0,0,1
214,0.212,TRAV HUMAIN,3,0,0,0,0,0,0,1,0,0,0,2
215, ,10 EUR KNOWL ACQ WOR,2,0,0,0,2,0,0,0,0,0,0,0
216, ,103885 NASA AM RES C,2,0,0,0,0,0,0,0,0,0,2,0
217, ,11 WAT REACT SAF RES,2,0,0,0,0,0,0,0,0,0,0,2
218, ,11 WORKSH KNOWL ACQ,2,0,0,2,0,0,0,0,0,0,0,0
